sxx,sxy,syy,x,y
-6.17079,-1.36547,-0.368729,0.252101,0.393939
-6.10531,-1.47288,-0.117613,0.336134,0.393939
-5.97762,-1.46989,-0.0111468,0.420168,0.393939
-5.83407,-1.43192,0.0207398,0.504202,0.393939
-5.69615,-1.39005,0.0218245,0.588235,0.393939
-5.56982,-1.35409,0.0138737,0.672269,0.393939
-5.45425,-1.32535,0.0057318,0.756303,0.393939
-5.34675,-1.30241,2.88E-05,0.840336,0.393939
-5.24475,-1.28344,-0.00310171,0.92437,0.393939
-5.14635,-1.26698,-0.00428113,1.0084,0.393939
-5.05031,-1.25201,-0.00419129,1.09244,0.393939
-4.9559,-1.2379,-0.00336061,1.17647,0.393939
-4.86274,-1.22429,-0.00214158,1.2605,0.393939
-4.7706,-1.21097,-0.000748126,1.34454,0.393939
-4.67939,-1.19784,0.000699251,1.42857,0.393939
-4.58905,-1.18483,0.00213744,1.51261,0.393939
-4.49958,-1.17192,0.00353612,1.59664,0.393939
-4.41097,-1.1591,0.00488254,1.68067,0.393939
-4.32322,-1.14636,0.00617271,1.76471,0.393939
-4.23633,-1.1337,0.00740665,1.84874,0.393939
-4.15031,-1.1211,0.00858595,1.93277,0.393939
-4.06515,-1.10858,0.00971266,2.01681,0.393939
-3.98087,-1.09612,0.0107888,2.10084,0.393939
-3.89745,-1.08373,0.0118161,2.18487,0.393939
-3.8149,-1.07139,0.0127962,2.26891,0.393939
-3.73322,-1.05912,0.0137304,2.35294,0.393939
-3.65242,-1.04691,0.0146201,2.43697,0.393939
-3.57248,-1.03474,0.0154662,2.52101,0.393939
-3.49342,-1.02263,0.01627,2.60504,0.393939
-3.41524,-1.01057,0.0170324,2.68908,0.393939
-3.33793,-0.998562,0.0177544,2.77311,0.393939
-3.26149,-0.986596,0.018437,2.85714,0.393939
-3.18593,-0.974673,0.019081,2.94118,0.393939
-3.11125,-0.962791,0.0196875,3.02521,0.393939
-3.03744,-0.950949,0.0202572,3.10924,0.393939
-2.96451,-0.939145,0.0207912,3.19328,0.393939
-2.89245,-0.927376,0.0212902,3.27731,0.393939
-2.82128,-0.915641,0.0217551,3.36134,0.393939
-2.75098,-0.903937,0.0221869,3.44538,0.393939
-2.68156,-0.892264,0.0225863,3.52941,0.393939
-2.61303,-0.88062,0.0229542,3.61345,0.393939
-2.54537,-0.869002,0.0232913,3.69748,0.393939
-2.47859,-0.857409,0.0235986,3.78151,0.393939
-2.4127,-0.845839,0.0238767,3.86555,0.393939
-2.34768,-0.834292,0.0241266,3.94958,0.393939
-2.28355,-0.822765,0.0243488,4.03361,0.393939
-2.2203,-0.811256,0.0245443,4.11765,0.393939
-2.15794,-0.799765,0.0247137,4.20168,0.393939
-2.09646,-0.788291,0.0248578,4.28571,0.393939
-2.03586,-0.776831,0.0249773,4.36975,0.393939
-1.97614,-0.765384,0.025073,4.45378,0.393939
-1.91731,-0.753949,0.0251454,4.53782,0.393939
-1.85937,-0.742526,0.0251954,4.62185,0.393939
-1.80231,-0.731112,0.0252236,4.70588,0.393939
-1.74614,-0.719706,0.0252307,4.78992,0.393939
-1.69085,-0.708307,0.0252172,4.87395,0.393939
-1.63645,-0.696915,0.025184,4.95798,0.393939
-1.58294,-0.685528,0.0251315,5.04202,0.393939
-1.53031,-0.674145,0.0250605,5.12605,0.393939
-1.47857,-0.662765,0.0249715,5.21008,0.393939
-1.42772,-0.651388,0.0248652,5.29412,0.393939
-1.37776,-0.640011,0.0247421,5.37815,0.393939
-1.32869,-0.628635,0.0246028,5.46218,0.393939
-1.2805,-0.617258,0.0244479,5.54622,0.393939
-1.23321,-0.605879,0.024278,5.63025,0.393939
-1.18681,-0.594499,0.0240935,5.71429,0.393939
-1.14129,-0.583115,0.0238951,5.79832,0.393939
-1.09667,-0.571728,0.0236833,5.88235,0.393939
-1.05294,-0.560336,0.0234586,5.96639,0.393939
-1.01009,-0.548939,0.0232215,6.05042,0.393939
-0.968143,-0.537536,0.0229725,6.13445,0.393939
-0.927085,-0.526126,0.022712,6.21849,0.393939
-0.886918,-0.514709,0.0224407,6.30252,0.393939
-0.847643,-0.503285,0.0221588,6.38655,0.393939
-0.809261,-0.491852,0.021867,6.47059,0.393939
-0.771772,-0.480411,0.0215655,6.55462,0.393939
-0.735176,-0.46896,0.021255,6.63866,0.393939
-0.699472,-0.4575,0.0209357,6.72269,0.393939
-0.664663,-0.446029,0.0206082,6.80672,0.393939
-0.630747,-0.434547,0.0202728,6.89076,0.393939
-0.597725,-0.423054,0.0199299,6.97479,0.393939
-0.565597,-0.41155,0.0195798,7.05882,0.393939
-0.534364,-0.400034,0.0192231,7.14286,0.393939
-0.504025,-0.388506,0.01886,7.22689,0.393939
-0.474581,-0.376965,0.0184909,7.31092,0.393939
-0.446033,-0.365411,0.0181161,7.39496,0.393939
-0.418379,-0.353843,0.017736,7.47899,0.393939
-0.391621,-0.342263,0.0173508,7.56303,0.393939
-0.365759,-0.330668,0.016961,7.64706,0.393939
-0.340792,-0.31906,0.0165668,7.73109,0.393939
-0.316722,-0.307437,0.0161685,7.81513,0.393939
-0.293547,-0.2958,0.0157663,7.89916,0.393939
-0.271269,-0.284148,0.0153606,7.98319,0.393939
-0.249887,-0.272481,0.0149516,8.06723,0.393939
-0.229402,-0.260799,0.0145396,8.15126,0.393939
-0.209814,-0.249102,0.0141248,8.23529,0.393939
-0.191123,-0.23739,0.0137074,8.31933,0.393939
-0.173329,-0.225662,0.0132876,8.40336,0.393939
-0.156431,-0.213919,0.0128658,8.48739,0.393939
-0.140432,-0.20216,0.012442,8.57143,0.393939
-0.12533,-0.190385,0.0120163,8.65546,0.393939
-0.111125,-0.178595,0.0115887,8.7395,0.393939
-0.0978176,-0.166788,0.0111591,8.82353,0.393939
-0.0854073,-0.154967,0.0107268,8.90756,0.393939
-0.0738928,-0.143132,0.0102903,8.9916,0.393939
-0.0632717,-0.131286,0.00984692,9.07563,0.393939
-0.0535388,-0.119434,0.00939175,9.15966,0.393939
-0.0446842,-0.107585,0.00891682,9.2437,0.393939
-0.0366903,-0.0957555,0.00841025,9.32773,0.393939
-0.0295276,-0.083972,0.00785694,9.41176,0.393939
-0.0231496,-0.0722721,0.00724337,9.4958,0.393939
-0.0174913,-0.0607027,0.0065727,9.57983,0.393939
-0.0124764,-0.0493011,0.00590051,9.66387,0.393939
-0.00804664,-0.0380406,0.0054071,9.7479,0.393939
-0.00423115,-0.0267009,0.00552172,9.83193,0.393939
-0.00126821,-0.0146053,0.00709651,9.91597,0.393939
0.000232912,-0.000114973,0.0115714,10,0.393939
-5.0196,1.40554,-2.14853,0,0.40404
-5.31596,-0.122011,-1.40618,0.0840336,0.40404
-5.52118,-0.983656,-0.768757,0.168067,0.40404
-5.57953,-1.3675,-0.341092,0.252101,0.40404
-5.52264,-1.48591,-0.111399,0.336134,0.40404
-5.40824,-1.48722,-0.0131282,0.420168,0.40404
-5.27855,-1.44977,0.0167199,0.504202,0.40404
-5.15355,-1.40697,0.0180769,0.588235,0.40404
-5.03898,-1.36986,0.0109916,0.672269,0.40404
-4.93424,-1.3402,0.00367017,0.756303,0.40404
-4.83692,-1.31663,-0.0014254,0.840336,0.40404
-4.74464,-1.2973,-0.0041553,0.92437,0.40404
-4.65567,-1.28064,-0.00508765,1.0084,0.40404
-4.56887,-1.26557,-0.00485118,1.09244,0.40404
-4.48356,-1.25142,-0.00393458,1.17647,0.40404
-4.39938,-1.23779,-0.00266423,1.2605,0.40404
-4.31612,-1.22446,-0.00123828,1.34454,0.40404
-4.2337,-1.21132,0.000231705,1.42857,0.40404
-4.15207,-1.19829,0.00168744,1.51261,0.40404
-4.07121,-1.18536,0.00310108,1.59664,0.40404
-3.99113,-1.17251,0.00446105,1.68067,0.40404
-3.91182,-1.15973,0.00576393,1.76471,0.40404
-3.83329,-1.14702,0.00700997,1.84874,0.40404
-3.75553,-1.13438,0.00820086,1.93277,0.40404
-3.67856,-1.1218,0.00933868,2.01681,0.40404
-3.60237,-1.10927,0.0104254,2.10084,0.40404
-3.52696,-1.09681,0.0114629,2.18487,0.40404
-3.45234,-1.0844,0.0124527,2.26891,0.40404
-3.37851,-1.07204,0.0133962,2.35294,0.40404
-3.30545,-1.05974,0.0142947,2.43697,0.40404
-3.23319,-1.04748,0.0151492,2.52101,0.40404
-3.16171,-1.03527,0.0159609,2.60504,0.40404
-3.09102,-1.02311,0.0167309,2.68908,0.40404
-3.02112,-1.01099,0.0174599,2.77311,0.40404
-2.95201,-0.998913,0.0181492,2.85714,0.40404
-2.88369,-0.986873,0.0187995,2.94118,0.40404
-2.81615,-0.974872,0.0194118,3.02521,0.40404
-2.74941,-0.962906,0.019987,3.10924,0.40404
-2.68346,-0.950974,0.0205261,3.19328,0.40404
-2.6183,-0.939074,0.0210298,3.27731,0.40404
-2.55394,-0.927205,0.0214991,3.36134,0.40404
-2.49036,-0.915364,0.0219349,3.44538,0.40404
-2.42758,-0.903551,0.0223379,3.52941,0.40404
-2.36559,-0.891764,0.0227091,3.61345,0.40404
-2.3044,-0.880001,0.0230492,3.69748,0.40404
-2.244,-0.868261,0.0233591,3.78151,0.40404
-2.1844,-0.856542,0.0236395,3.86555,0.40404
-2.12559,-0.844842,0.0238914,3.94958,0.40404
-2.06758,-0.833162,0.0241154,4.03361,0.40404
-2.01037,-0.821498,0.0243122,4.11765,0.40404
-1.95395,-0.80985,0.0244828,4.20168,0.40404
-1.89833,-0.798217,0.0246278,4.28571,0.40404
-1.84351,-0.786598,0.0247479,4.36975,0.40404
-1.78949,-0.77499,0.0248439,4.45378,0.40404
-1.73626,-0.763393,0.0249165,4.53782,0.40404
-1.68384,-0.751807,0.0249663,4.62185,0.40404
-1.63221,-0.740228,0.0249941,4.70588,0.40404
-1.58139,-0.728658,0.0250006,4.78992,0.40404
-1.53136,-0.717094,0.0249864,4.87395,0.40404
-1.48214,-0.705536,0.0249521,4.95798,0.40404
-1.43372,-0.693983,0.0248984,5.04202,0.40404
-1.3861,-0.682433,0.024826,5.12605,0.40404
-1.33928,-0.670887,0.0247354,5.21008,0.40404
-1.29326,-0.659342,0.0246273,5.29412,0.40404
-1.24805,-0.647798,0.0245023,5.37815,0.40404
-1.20364,-0.636255,0.0243609,5.46218,0.40404
-1.16003,-0.624711,0.0242038,5.54622,0.40404
-1.11723,-0.613166,0.0240315,5.63025,0.40404
-1.07523,-0.601618,0.0238445,5.71429,0.40404
-1.03403,-0.590069,0.0236435,5.79832,0.40404
-0.993644,-0.578515,0.0234289,5.88235,0.40404
-0.954059,-0.566958,0.0232013,5.96639,0.40404
-0.915279,-0.555396,0.0229612,6.05042,0.40404
-0.877305,-0.543829,0.022709,6.13445,0.40404
-0.840137,-0.532256,0.0224454,6.21849,0.40404
-0.803776,-0.520676,0.0221707,6.30252,0.40404
-0.76822,-0.50909,0.0218854,6.38655,0.40404
-0.733472,-0.497496,0.0215901,6.47059,0.40404
-0.699531,-0.485894,0.0212851,6.55462,0.40404
-0.666397,-0.474284,0.0209709,6.63866,0.40404
-0.63407,-0.462665,0.020648,6.72269,0.40404
-0.602552,-0.451036,0.0203167,6.80672,0.40404
-0.571841,-0.439398,0.0199774,6.89076,0.40404
-0.541939,-0.42775,0.0196306,6.97479,0.40404
-0.512846,-0.416092,0.0192767,7.05882,0.40404
-0.484561,-0.404423,0.018916,7.14286,0.40404
-0.457085,-0.392742,0.0185489,7.22689,0.40404
-0.430419,-0.38105,0.0181757,7.31092,0.40404
-0.404562,-0.369347,0.0177969,7.39496,0.40404
-0.379514,-0.357632,0.0174127,7.47899,0.40404
-0.355277,-0.345904,0.0170234,7.56303,0.40404
-0.331849,-0.334164,0.0166295,7.64706,0.40404
-0.309232,-0.322411,0.0162311,7.73109,0.40404
-0.287425,-0.310646,0.0158286,7.81513,0.40404
-0.266429,-0.298867,0.0154223,7.89916,0.40404
-0.246243,-0.287075,0.0150124,7.98319,0.40404
-0.226869,-0.27527,0.0145993,8.06723,0.40404
-0.208305,-0.263451,0.0141831,8.15126,0.40404
-0.190553,-0.251618,0.0137641,8.23529,0.40404
-0.173612,-0.239772,0.0133425,8.31933,0.40404
-0.157482,-0.227911,0.0129186,8.40336,0.40404
-0.142164,-0.216037,0.0124926,8.48739,0.40404
-0.127658,-0.204148,0.0120646,8.57143,0.40404
-0.113964,-0.192245,0.0116348,8.65546,0.40404
-0.101081,-0.180328,0.0112032,8.7395,0.40404
-0.0890109,-0.168396,0.0107696,8.82353,0.40404
-0.0777519,-0.156452,0.0103334,8.90756,0.40404
-0.0673033,-0.144495,0.00989322,8.9916,0.40404
-0.0576628,-0.132529,0.00944669,9.07563,0.40404
-0.0488257,-0.120559,0.00898928,9.15966,0.40404
-0.0407828,-0.108596,0.0085137,9.2437,0.40404
-0.0335179,-0.0966563,0.00800912,9.32773,0.40404
-0.0270038,-0.0847684,0.00746182,9.41176,0.40404
-0.0211979,-0.0729721,0.00685974,9.4958,0.40404
-0.0160408,-0.061316,0.00620636,9.57983,0.40404
-0.0114631,-0.0498371,0.00555357,9.66387,0.40404
-0.00741277,-0.038503,0.00506746,9.7479,0.40404
-0.00391761,-0.0270771,0.00514044,9.83193,0.40404
-0.00119443,-0.0148507,0.00654589,9.91597,0.40404
0.000210197,-0.000141993,0.0105804,10,0.40404
-4.488,1.44087,-1.92095,0,0.414141
-4.75095,-0.0918834,-1.26259,0.0840336,0.414141
-4.93457,-0.969263,-0.695046,0.168067,0.414141
-4.9887,-1.36914,-0.311767,0.252101,0.414141
-4.9397,-1.49755,-0.104341,0.336134,0.414141
-4.83833,-1.5029,-0.0148721,0.420168,0.414141
-4.72251,-1.466,0.0126505,0.504202,0.414141
-4.61056,-1.42239,0.0141967,0.588235,0.414141
-4.50788,-1.38426,0.00798398,0.672269,0.414141
-4.41408,-1.35378,0.00151637,0.756303,0.414141
-4.32698,-1.32966,-0.00293932,0.840336,0.414141
-4.24447,-1.31001,-0.00524492,0.92437,0.414141
-4.16496,-1.29318,-0.00591532,1.0084,0.414141
-4.08741,-1.27803,-0.00552396,1.09244,0.414141
-4.0112,-1.26386,-0.00451746,1.17647,0.414141
-3.936,-1.25022,-0.00319436,1.2605,0.414141
-3.86162,-1.23689,-0.00173591,1.34454,0.414141
-3.78798,-1.22374,-0.000244,1.42857,0.414141
-3.71505,-1.21072,0.00122827,1.51261,0.414141
-3.64281,-1.19777,0.00265572,1.59664,0.414141
-3.57126,-1.1849,0.00402809,1.68067,0.414141
-3.50039,-1.1721,0.00534254,1.76471,0.414141
-3.43021,-1.15935,0.00659959,1.84874,0.414141
-3.36073,-1.14667,0.00780103,1.93277,0.414141
-3.29194,-1.13404,0.00894896,2.01681,0.414141
-3.22385,-1.12146,0.0100454,2.10084,0.414141
-3.15645,-1.10893,0.0110922,2.18487,0.414141
-3.08975,-1.09645,0.0120908,2.26891,0.414141
-3.02376,-1.08403,0.0130428,2.35294,0.414141
-2.95846,-1.07164,0.0139493,2.43697,0.414141
-2.89386,-1.0593,0.0148115,2.52101,0.414141
-2.82997,-1.04701,0.0156304,2.60504,0.414141
-2.76677,-1.03475,0.0164072,2.68908,0.414141
-2.70428,-1.02253,0.0171427,2.77311,0.414141
-2.64249,-1.01035,0.017838,2.85714,0.414141
-2.58141,-0.998209,0.018494,2.94118,0.414141
-2.52103,-0.986097,0.0191117,3.02521,0.414141
-2.46135,-0.974018,0.0196919,3.10924,0.414141
-2.40238,-0.961969,0.0202355,3.19328,0.414141
-2.34411,-0.949948,0.0207436,3.27731,0.414141
-2.28655,-0.937955,0.0212168,3.36134,0.414141
-2.2297,-0.925988,0.0216562,3.44538,0.414141
-2.17356,-0.914046,0.0220625,3.52941,0.414141
-2.11812,-0.902126,0.0224367,3.61345,0.414141
-2.06339,-0.890228,0.0227794,3.69748,0.414141
-2.00937,-0.878351,0.0230917,3.78151,0.414141
-1.95606,-0.866493,0.0233743,3.86555,0.414141
-1.90346,-0.854652,0.0236279,3.94958,0.414141
-1.85157,-0.842828,0.0238534,4.03361,0.414141
-1.80039,-0.83102,0.0240515,4.11765,0.414141
-1.74992,-0.819226,0.0242231,4.20168,0.414141
-1.70017,-0.807444,0.0243688,4.28571,0.414141
-1.65112,-0.795675,0.0244895,4.36975,0.414141
-1.60279,-0.783917,0.0245857,4.45378,0.414141
-1.55517,-0.772169,0.0246583,4.53782,0.414141
-1.50827,-0.760429,0.024708,4.62185,0.414141
-1.46208,-0.748697,0.0247354,4.70588,0.414141
-1.4166,-0.736973,0.0247413,4.78992,0.414141
-1.37184,-0.725254,0.0247263,4.87395,0.414141
-1.32779,-0.713541,0.024691,4.95798,0.414141
-1.28446,-0.701831,0.0246362,5.04202,0.414141
-1.24184,-0.690125,0.0245624,5.12605,0.414141
-1.19995,-0.678422,0.0244704,5.21008,0.414141
-1.15876,-0.66672,0.0243606,5.29412,0.414141
-1.1183,-0.65502,0.0242338,5.37815,0.414141
-1.07855,-0.64332,0.0240904,5.46218,0.414141
-1.03952,-0.631619,0.0239312,5.54622,0.414141
-1.00121,-0.619918,0.0237567,5.63025,0.414141
-0.963612,-0.608214,0.0235674,5.71429,0.414141
-0.926736,-0.596508,0.0233638,5.79832,0.414141
-0.89058,-0.5848,0.0231466,5.88235,0.414141
-0.855143,-0.573087,0.0229163,5.96639,0.414141
-0.820426,-0.561371,0.0226734,6.05042,0.414141
-0.786428,-0.54965,0.0224183,6.13445,0.414141
-0.753151,-0.537923,0.0221517,6.21849,0.414141
-0.720595,-0.526191,0.0218739,6.30252,0.414141
-0.688759,-0.514453,0.0215855,6.38655,0.414141
-0.657645,-0.502708,0.021287,6.47059,0.414141
-0.627252,-0.490956,0.0209787,6.55462,0.414141
-0.59758,-0.479197,0.0206611,6.63866,0.414141
-0.568631,-0.46743,0.0203348,6.72269,0.414141
-0.540404,-0.455654,0.02,6.80672,0.414141
-0.512899,-0.44387,0.0196572,6.89076,0.414141
-0.486117,-0.432077,0.0193069,6.97479,0.414141
-0.460058,-0.420274,0.0189493,7.05882,0.414141
-0.434722,-0.408462,0.018585,7.14286,0.414141
-0.41011,-0.39664,0.0182142,7.22689,0.414141
-0.386221,-0.384808,0.0178373,7.31092,0.414141
-0.363056,-0.372965,0.0174547,7.39496,0.414141
-0.340615,-0.361112,0.0170668,7.47899,0.414141
-0.318899,-0.349248,0.0166737,7.56303,0.414141
-0.297906,-0.337373,0.016276,7.64706,0.414141
-0.277639,-0.325486,0.0158738,7.73109,0.414141
-0.258096,-0.313588,0.0154675,7.81513,0.414141
-0.239278,-0.301678,0.0150574,7.89916,0.414141
-0.221186,-0.289757,0.0146437,7.98319,0.414141
-0.203818,-0.277823,0.0142267,8.06723,0.414141
-0.187176,-0.265877,0.0138067,8.15126,0.414141
-0.17126,-0.253919,0.0133839,8.23529,0.414141
-0.15607,-0.241949,0.0129585,8.31933,0.414141
-0.141605,-0.229966,0.0125308,8.40336,0.414141
-0.127867,-0.21797,0.012101,8.48739,0.414141
-0.114854,-0.205962,0.0116693,8.57143,0.414141
-0.102568,-0.193941,0.0112357,8.65546,0.414141
-0.0910088,-0.181907,0.0108004,8.7395,0.414141
-0.0801756,-0.169861,0.0103631,8.82353,0.414141
-0.0700682,-0.157803,0.00992335,8.90756,0.414141
-0.0606859,-0.145735,0.00947999,8.9916,0.414141
-0.0520265,-0.133659,0.00903075,9.07563,0.414141
-0.0440856,-0.121582,0.00857161,9.15966,0.414141
-0.0368551,-0.109514,0.00809599,9.2437,0.414141
-0.0303201,-0.0974745,0.00759415,9.32773,0.414141
-0.024456,-0.0854917,0.00705384,9.41176,0.414141
-0.0192242,-0.0736077,0.00646445,9.4958,0.414141
-0.0145713,-0.0618729,0.00582968,9.57983,0.414141
-0.0104349,-0.0503239,0.00519728,9.66387,0.414141
-0.00676884,-0.0389231,0.00471821,9.7479,0.414141
-0.00359892,-0.0274187,0.00474644,9.83193,0.414141
-0.00111916,-0.0150739,0.0059749,9.91597,0.414141
0.000187232,-0.000168612,0.00955666,10,0.414141
-3.95698,1.47197,-1.69361,0,0.424242
-4.18708,-0.0652787,-1.11771,0.0840336,0.424242
-4.34902,-0.956412,-0.619413,0.168067,0.424242
-4.39826,-1.37047,-0.280929,0.252101,0.424242
-4.35657,-1.50787,-0.0965111,0.336134,0.424242
-4.26797,-1.51692,-0.0163905,0.420168,0.424242
-4.16601,-1.48059,0.00854331,0.504202,0.424242
-4.0672,-1.43632,0.0102001,0.588235,0.424242
-3.97655,-1.39729,0.00486473,0.672269,0.424242
-3.89376,-1.36608,-0.000719585,0.756303,0.424242
-3.81696,-1.34149,-0.00450622,0.840336,0.424242
-3.74425,-1.32156,-0.00636613,0.92437,0.424242
-3.67421,-1.30459,-0.00676115,1.0084,0.424242
-3.60592,-1.28939,-0.00620747,1.09244,0.424242
-3.53881,-1.2752,-0.00510755,1.17647,0.424242
-3.47259,-1.26157,-0.00373052,1.2605,0.424242
-3.4071,-1.24826,-0.00223966,1.34454,0.424242
-3.34225,-1.23512,-0.000726579,1.42857,0.424242
-3.27802,-1.2221,0.00076118,1.51261,0.424242
-3.21439,-1.20915,0.00220129,1.59664,0.424242
-3.15136,-1.19627,0.0035849,1.68067,0.424242
-3.08893,-1.18345,0.00490979,1.76471,0.424242
-3.02711,-1.17068,0.00617676,1.84874,0.424242
-2.9659,-1.15797,0.0073877,1.93277,0.424242
-2.90529,-1.1453,0.00854476,2.01681,0.424242
-2.84529,-1.13267,0.00964996,2.10084,0.424242
-2.78591,-1.1201,0.0107051,2.18487,0.424242
-2.72714,-1.10756,0.0117118,2.26891,0.424242
-2.66898,-1.09507,0.0126713,2.35294,0.424242
-2.61143,-1.08262,0.0135851,2.43697,0.424242
-2.5545,-1.07021,0.0144542,2.52101,0.424242
-2.49819,-1.05784,0.0152797,2.60504,0.424242
-2.44249,-1.0455,0.0160626,2.68908,0.424242
-2.38741,-1.03319,0.016804,2.77311,0.424242
-2.33294,-1.02092,0.0175048,2.85714,0.424242
-2.27909,-1.00868,0.0181659,2.94118,0.424242
-2.22586,-0.996469,0.0187884,3.02521,0.424242
-2.17325,-0.984286,0.019373,3.10924,0.424242
-2.12126,-0.97213,0.0199209,3.19328,0.424242
-2.06989,-0.959999,0.0204327,3.27731,0.424242
-2.01914,-0.947893,0.0209095,3.36134,0.424242
-1.969,-0.935809,0.0213521,3.44538,0.424242
-1.9195,-0.923747,0.0217614,3.52941,0.424242
-1.87061,-0.911706,0.0221382,3.61345,0.424242
-1.82234,-0.899684,0.0224834,3.69748,0.424242
-1.7747,-0.88768,0.0227977,3.78151,0.424242
-1.72768,-0.875693,0.0230821,3.86555,0.424242
-1.68129,-0.863721,0.0233374,3.94958,0.424242
-1.63552,-0.851764,0.0235642,4.03361,0.424242
-1.59038,-0.839821,0.0237634,4.11765,0.424242
-1.54586,-0.827891,0.0239358,4.20168,0.424242
-1.50196,-0.815972,0.0240822,4.28571,0.424242
-1.4587,-0.804064,0.0242032,4.36975,0.424242
-1.41606,-0.792165,0.0242997,4.45378,0.424242
-1.37404,-0.780275,0.0243723,4.53782,0.424242
-1.33266,-0.768393,0.0244217,4.62185,0.424242
-1.2919,-0.756519,0.0244487,4.70588,0.424242
-1.25177,-0.74465,0.024454,4.78992,0.424242
-1.21227,-0.732787,0.0244382,4.87395,0.424242
-1.1734,-0.720928,0.024402,4.95798,0.424242
-1.13516,-0.709073,0.0243461,5.04202,0.424242
-1.09755,-0.697221,0.0242711,5.12605,0.424242
-1.06057,-0.685371,0.0241776,5.21008,0.424242
-1.02422,-0.673523,0.0240662,5.29412,0.424242
-0.988507,-0.661676,0.0239377,5.37815,0.424242
-0.953421,-0.64983,0.0237925,5.46218,0.424242
-0.918967,-0.637983,0.0236313,5.54622,0.424242
-0.885146,-0.626135,0.0234547,5.63025,0.424242
-0.851957,-0.614286,0.0232632,5.71429,0.424242
-0.819401,-0.602434,0.0230574,5.79832,0.424242
-0.787479,-0.59058,0.0228378,5.88235,0.424242
-0.75619,-0.578723,0.0226049,5.96639,0.424242
-0.725535,-0.566863,0.0223594,6.05042,0.424242
-0.695514,-0.554998,0.0221017,6.13445,0.424242
-0.666129,-0.543129,0.0218323,6.21849,0.424242
-0.637378,-0.531254,0.0215517,6.30252,0.424242
-0.609262,-0.519374,0.0212604,6.38655,0.424242
-0.581782,-0.507489,0.0209588,6.47059,0.424242
-0.554937,-0.495597,0.0206475,6.55462,0.424242
-0.528729,-0.483699,0.0203269,6.63866,0.424242
-0.503157,-0.471794,0.0199974,6.72269,0.424242
-0.478221,-0.459881,0.0196594,6.80672,0.424242
-0.453923,-0.447961,0.0193134,6.89076,0.424242
-0.430261,-0.436033,0.0189598,6.97479,0.424242
-0.407237,-0.424097,0.0185989,7.05882,0.424242
-0.38485,-0.412152,0.0182312,7.14286,0.424242
-0.363102,-0.400199,0.0178571,7.22689,0.424242
-0.341991,-0.388237,0.0174768,7.31092,0.424242
-0.321518,-0.376265,0.0170908,7.39496,0.424242
-0.301684,-0.364285,0.0166994,7.47899,0.424242
-0.282489,-0.352294,0.016303,7.56303,0.424242
-0.263932,-0.340294,0.0159018,7.64706,0.424242
-0.246015,-0.328284,0.0154961,7.73109,0.424242
-0.228736,-0.316263,0.0150864,7.81513,0.424242
-0.212097,-0.304233,0.0146728,7.89916,0.424242
-0.196098,-0.292192,0.0142556,7.98319,0.424242
-0.180738,-0.28014,0.0138352,8.06723,0.424242
-0.166018,-0.268078,0.0134117,8.15126,0.424242
-0.151939,-0.256005,0.0129854,8.23529,0.424242
-0.138499,-0.243921,0.0125566,8.31933,0.424242
-0.1257,-0.231825,0.0121255,8.40336,0.424242
-0.113541,-0.219719,0.0116922,8.48739,0.424242
-0.102023,-0.207602,0.0112571,8.57143,0.424242
-0.0911462,-0.195473,0.0108201,8.65546,0.424242
-0.0809097,-0.183333,0.0103814,8.7395,0.424242
-0.071314,-0.171182,0.00994088,8.82353,0.424242
-0.0623587,-0.159021,0.00949803,8.90756,0.424242
-0.0540431,-0.146852,0.00905184,8.9916,0.424242
-0.0463651,-0.134676,0.00860034,9.07563,0.424242
-0.0393211,-0.122502,0.00813995,9.15966,0.424242
-0.0329035,-0.11034,0.00766487,9.2437,0.424242
-0.0270994,-0.0982099,0.00716651,9.32773,0.424242
-0.0218865,-0.0861416,0.00663411,9.41176,0.424242
-0.0172308,-0.0741788,0.00605851,9.4958,0.424242
-0.0130847,-0.0623731,0.00544355,9.57983,0.424242
-0.00939324,-0.0507611,0.00483245,9.66387,0.424242
-0.00611583,-0.0393001,0.00436016,9.7479,0.424242
-0.00327557,-0.0277252,0.00434086,9.83193,0.424242
-0.0010425,-0.0152744,0.0053855,9.91597,0.424242
0.000164054,-0.000194784,0.00850347,10,0.424242
-3.42649,1.49893,-1.46648,0,0.434343
-3.62422,-0.042161,-0.971728,0.0840336,0.434343
-3.76441,-0.945153,-0.542102,0.168067,0.434343
-3.80818,-1.37157,-0.248753,0.252101,0.434343
-3.77328,-1.51692,-0.0879873,0.336134,0.434343
-3.69721,-1.52931,-0.0176993,0.420168,0.434343
-3.60911,-1.49355,0.00440858,0.504202,0.434343
-3.52354,-1.44872,0.00610328,0.588235,0.434343
-3.445,-1.40894,0.00164809,0.672269,0.434343
-3.37331,-1.3771,-0.00302722,0.756303,0.434343
-3.30686,-1.35211,-0.006119,0.840336,0.434343
-3.24398,-1.33195,-0.00751423,0.92437,0.434343
-3.18344,-1.31488,-0.00762198,1.0084,0.434343
-3.12441,-1.29965,-0.00689944,1.09244,0.434343
-3.06641,-1.28546,-0.00570311,1.17647,0.434343
-3.00918,-1.27185,-0.00427123,1.2605,0.434343
-2.95256,-1.25856,-0.00274818,1.34454,0.434343
-2.8965,-1.24545,-0.00121475,1.42857,0.434343
-2.84097,-1.23244,0.00028743,1.51261,0.434343
