ux,uy,x,y
-0.00523608,-0.0511834,5.12605,0.191919
-0.00528016,-0.0525468,5.21008,0.191919
-0.00532323,-0.0539188,5.29412,0.191919
-0.00536533,-0.0552992,5.37815,0.191919
-0.00540647,-0.0566876,5.46218,0.191919
-0.00544665,-0.0580838,5.54622,0.191919
-0.00548591,-0.0594874,5.63025,0.191919
-0.00552424,-0.0608982,5.71429,0.191919
-0.00556168,-0.0623159,5.79832,0.191919
-0.00559823,-0.0637401,5.88235,0.191919
-0.00563391,-0.0651708,5.96639,0.191919
-0.00566874,-0.0666075,6.05042,0.191919
-0.00570273,-0.06805,6.13445,0.191919
-0.0057359,-0.0694981,6.21849,0.191919
-0.00576827,-0.0709515,6.30252,0.191919
-0.00579985,-0.07241,6.38655,0.191919
-0.00583065,-0.0738734,6.47059,0.191919
-0.0058607,-0.0753413,6.55462,0.191919
-0.00589,-0.0768136,6.63866,0.191919
-0.00591859,-0.0782901,6.72269,0.191919
-0.00594646,-0.0797705,6.80672,0.191919
-0.00597365,-0.0812547,6.89076,0.191919
-0.00600015,-0.0827424,6.97479,0.191919
-0.006026,-0.0842334,7.05882,0.191919
-0.00605121,-0.0857276,7.14286,0.191919
-0.0060758,-0.0872247,7.22689,0.191919
-0.00609977,-0.0887246,7.31092,0.191919
-0.00612316,-0.0902271,7.39496,0.191919
-0.00614596,-0.091732,7.47899,0.191919
-0.00616822,-0.0932391,7.56303,0.191919
-0.00618993,-0.0947484,7.64706,0.191919
-0.00621112,-0.0962596,7.73109,0.191919
-0.0062318,-0.0977725,7.81513,0.191919
-0.006252,-0.0992871,7.89916,0.191919
-0.00627172,-0.100803,7.98319,0.191919
-0.00629099,-0.102321,8.06723,0.191919
-0.00630983,-0.103839,8.15126,0.191919
-0.00632825,-0.105359,8.23529,0.191919
-0.00634627,-0.10688,8.31933,0.191919
-0.0063639,-0.108402,8.40336,0.191919
-0.00638117,-0.109924,8.48739,0.191919
-0.0063981,-0.111448,8.57143,0.191919
-0.0064147,-0.112971,8.65546,0.191919
-0.00643099,-0.114496,8.7395,0.191919
-0.00644699,-0.11602,8.82353,0.191919
-0.00646271,-0.117545,8.90756,0.191919
-0.00647819,-0.119071,8.9916,0.191919
-0.00649343,-0.120596,9.07563,0.191919
-0.00650845,-0.122122,9.15966,0.191919
-0.00652327,-0.123647,9.2437,0.191919
-0.00653792,-0.125173,9.32773,0.191919
-0.0065524,-0.126699,9.41176,0.191919
-0.00656675,-0.128224,9.4958,0.191919
-0.00658097,-0.12975,9.57983,0.191919
-0.00659508,-0.131275,9.66387,0.191919
-0.00660911,-0.1328,9.7479,0.191919
-0.00662307,-0.134325,9.83193,0.191919
-0.00663697,-0.13585,9.91597,0.191919
-0.00665086,-0.137375,10,0.191919
0,0,0,0.20202
-0.000109634,-3.94E-05,0.0840336,0.20202
-0.000234996,-0.000126549,0.168067,0.20202
-0.000366038,-0.000248255,0.252101,0.20202
-0.000496759,-0.00040252,0.336134,0.20202
-0.000625185,-0.000590172,0.420168,0.20202
-0.000750954,-0.00081181,0.504202,0.20202
-0.000874165,-0.00106749,0.588235,0.20202
-0.000994997,-0.00135693,0.672269,0.20202
-0.00111361,-0.00167963,0.756303,0.20202
-0.00123011,-0.00203505,0.840336,0.20202
-0.00134459,-0.00242259,0.92437,0.20202
-0.0014571,-0.00284167,1.0084,0.20202
-0.0015677,-0.00329169,1.09244,0.20202
-0.00167641,-0.00377208,1.17647,0.20202
-0.00178328,-0.00428224,1.2605,0.20202
-0.00188832,-0.00482163,1.34454,0.20202
-0.00199156,-0.00538966,1.42857,0.20202
-0.00209304,-0.00598579,1.51261,0.20202
-0.00219276,-0.00660946,1.59664,0.20202
-0.00229077,-0.00726013,1.68067,0.20202
-0.00238708,-0.00793726,1.76471,0.20202
-0.00248171,-0.00864031,1.84874,0.20202
-0.00257468,-0.00936875,1.93277,0.20202
-0.00266603,-0.0101221,2.01681,0.20202
-0.00275577,-0.0108997,2.10084,0.20202
-0.00284392,-0.0117012,2.18487,0.20202
-0.0029305,-0.0125261,2.26891,0.20202
-0.00301554,-0.0133737,2.35294,0.20202
-0.00309906,-0.0142437,2.43697,0.20202
-0.00318106,-0.0151356,2.52101,0.20202
-0.00326158,-0.0160487,2.60504,0.20202
-0.00334064,-0.0169828,2.68908,0.20202
-0.00341824,-0.0179373,2.77311,0.20202
-0.00349442,-0.0189116,2.85714,0.20202
-0.00356919,-0.0199055,2.94118,0.20202
-0.00364256,-0.0209183,3.02521,0.20202
-0.00371456,-0.0219497,3.10924,0.20202
-0.00378521,-0.0229992,3.19328,0.20202
-0.00385451,-0.0240664,3.27731,0.20202
-0.0039225,-0.0251507,3.36134,0.20202
-0.00398917,-0.0262519,3.44538,0.20202
-0.00405457,-0.0273694,3.52941,0.20202
-0.00411869,-0.0285029,3.61345,0.20202
-0.00418155,-0.0296519,3.69748,0.20202
-0.00424318,-0.030816,3.78151,0.20202
-0.00430359,-0.0319948,3.86555,0.20202
-0.00436279,-0.0331879,3.94958,0.20202
-0.0044208,-0.0343949,4.03361,0.20202
-0.00447764,-0.0356155,4.11765,0.20202
-0.00453332,-0.0368492,4.20168,0.20202
-0.00458786,-0.0380956,4.28571,0.20202
-0.00464127,-0.0393545,4.36975,0.20202
-0.00469358,-0.0406254,4.45378,0.20202
-0.00474478,-0.0419079,4.53782,0.20202
-0.00479491,-0.0432018,4.62185,0.20202
-0.00484397,-0.0445065,4.70588,0.20202
-0.00489199,-0.045822,4.78992,0.20202
-0.00493897,-0.0471476,4.87395,0.20202
-0.00498493,-0.0484832,4.95798,0.20202
-0.00502988,-0.0498285,5.04202,0.20202
-0.00507385,-0.051183,5.12605,0.20202
-0.00511685,-0.0525464,5.21008,0.20202
-0.00515889,-0.0539185,5.29412,0.20202
-0.00519998,-0.055299,5.37815,0.20202
-0.00524015,-0.0566875,5.46218,0.20202
-0.0052794,-0.0580837,5.54622,0.20202
-0.00531776,-0.0594874,5.63025,0.20202
-0.00535523,-0.0608983,5.71429,0.20202
-0.00539184,-0.062316,5.79832,0.20202
-0.00542759,-0.0637404,5.88235,0.20202
-0.00546251,-0.0651711,5.96639,0.20202
-0.00549661,-0.0666078,6.05042,0.20202
-0.0055299,-0.0680504,6.13445,0.20202
-0.0055624,-0.0694986,6.21849,0.20202
-0.00559412,-0.070952,6.30252,0.20202
-0.00562508,-0.0724106,6.38655,0.20202
-0.0056553,-0.073874,6.47059,0.20202
-0.00568479,-0.075342,6.55462,0.20202
-0.00571356,-0.0768143,6.63866,0.20202
-0.00574164,-0.0782909,6.72269,0.20202
-0.00576903,-0.0797714,6.80672,0.20202
-0.00579576,-0.0812556,6.89076,0.20202
-0.00582184,-0.0827433,6.97479,0.20202
-0.00584728,-0.0842344,7.05882,0.20202
-0.0058721,-0.0857286,7.14286,0.20202
-0.00589632,-0.0872257,7.22689,0.20202
-0.00591996,-0.0887257,7.31092,0.20202
-0.00594302,-0.0902282,7.39496,0.20202
-0.00596553,-0.0917331,7.47899,0.20202
-0.00598751,-0.0932403,7.56303,0.20202
-0.00600896,-0.0947496,7.64706,0.20202
-0.0060299,-0.0962608,7.73109,0.20202
-0.00605036,-0.0977738,7.81513,0.20202
-0.00607035,-0.0992884,7.89916,0.20202
-0.00608988,-0.100805,7.98319,0.20202
-0.00610898,-0.102322,8.06723,0.20202
-0.00612765,-0.103841,8.15126,0.20202
-0.00614592,-0.105361,8.23529,0.20202
-0.00616381,-0.106882,8.31933,0.20202
-0.00618132,-0.108403,8.40336,0.20202
-0.00619849,-0.109926,8.48739,0.20202
-0.00621532,-0.111449,8.57143,0.20202
-0.00623183,-0.112973,8.65546,0.20202
-0.00624805,-0.114497,8.7395,0.20202
-0.00626398,-0.116022,8.82353,0.20202
-0.00627965,-0.117547,8.90756,0.20202
-0.00629508,-0.119072,8.9916,0.20202
-0.00631028,-0.120598,9.07563,0.20202
-0.00632527,-0.122123,9.15966,0.20202
-0.00634007,-0.123649,9.2437,0.20202
-0.00635469,-0.125175,9.32773,0.20202
-0.00636916,-0.1267,9.41176,0.20202
-0.0063835,-0.128226,9.4958,0.20202
-0.00639771,-0.129751,9.57983,0.20202
-0.00641182,-0.131277,9.66387,0.20202
-0.00642585,-0.132802,9.7479,0.20202
-0.00643981,-0.134327,9.83193,0.20202
-0.00645371,-0.135852,9.91597,0.20202
-0.0064676,-0.137376,10,0.20202
0,0,0,0.212121
-0.000105447,-3.61E-05,0.0840336,0.212121
-0.000225957,-0.000121047,0.168067,0.212121
-0.00035232,-0.000241924,0.252101,0.212121
-0.00047866,-0.000396015,0.336134,0.212121
-0.000602874,-0.000583733,0.420168,0.212121
-0.000724517,-0.00080551,0.504202,0.212121
-0.000843655,-0.00106135,0.588235,0.212121
-0.000960466,-0.00135093,0.672269,0.212121
-0.00107511,-0.00167377,0.756303,0.212121
-0.0011877,-0.00202932,0.840336,0.212121
-0.00129834,-0.002417,0.92437,0.212121
-0.00140708,-0.0028362,1.0084,0.212121
-0.00151397,-0.00328635,1.09244,0.212121
-0.00161904,-0.00376686,1.17647,0.212121
-0.00172233,-0.00427715,1.2605,0.212121
-0.00182387,-0.00481665,1.34454,0.212121
-0.00192368,-0.00538481,1.42857,0.212121
-0.00202179,-0.00598106,1.51261,0.212121
-0.00211821,-0.00660485,1.59664,0.212121
-0.00221298,-0.00725564,1.68067,0.212121
-0.00230611,-0.00793289,1.76471,0.212121
-0.00239764,-0.00863606,1.84874,0.212121
-0.00248757,-0.00936463,1.93277,0.212121
-0.00257593,-0.0101181,2.01681,0.212121
-0.00266275,-0.0108958,2.10084,0.212121
-0.00274805,-0.0116975,2.18487,0.212121
-0.00283183,-0.0125224,2.26891,0.212121
-0.00291414,-0.0133702,2.35294,0.212121
-0.00299497,-0.0142403,2.43697,0.212121
-0.00307436,-0.0151323,2.52101,0.212121
-0.00315232,-0.0160455,2.60504,0.212121
-0.00322887,-0.0169797,2.68908,0.212121
-0.00330404,-0.0179343,2.77311,0.212121
-0.00337782,-0.0189088,2.85714,0.212121
-0.00345026,-0.0199027,2.94118,0.212121
-0.00352136,-0.0209157,3.02521,0.212121
-0.00359113,-0.0219472,3.10924,0.212121
-0.00365961,-0.0229968,3.19328,0.212121
-0.0037268,-0.024064,3.27731,0.212121
-0.00379271,-0.0251485,3.36134,0.212121
-0.00385738,-0.0262498,3.44538,0.212121
-0.00392081,-0.0273674,3.52941,0.212121
-0.00398302,-0.028501,3.61345,0.212121
-0.00404402,-0.0296501,3.69748,0.212121
-0.00410384,-0.0308143,3.78151,0.212121
-0.00416248,-0.0319932,3.86555,0.212121
-0.00421997,-0.0331864,3.94958,0.212121
-0.00427631,-0.0343935,4.03361,0.212121
-0.00433153,-0.0356141,4.11765,0.212121
-0.00438563,-0.0368479,4.20168,0.212121
-0.00443864,-0.0380945,4.28571,0.212121
-0.00449057,-0.0393534,4.36975,0.212121
-0.00454143,-0.0406244,4.45378,0.212121
-0.00459124,-0.041907,4.53782,0.212121
-0.00464001,-0.0432009,4.62185,0.212121
-0.00468775,-0.0445058,4.70588,0.212121
-0.00473449,-0.0458213,4.78992,0.212121
-0.00478024,-0.0471471,4.87395,0.212121
-0.00482501,-0.0484827,4.95798,0.212121
-0.00486881,-0.049828,5.04202,0.212121
-0.00491166,-0.0511826,5.12605,0.212121
-0.00495358,-0.0525461,5.21008,0.212121
-0.00499458,-0.0539183,5.29412,0.212121
-0.00503467,-0.0552989,5.37815,0.212121
-0.00507387,-0.0566874,5.46218,0.212121
-0.00511219,-0.0580837,5.54622,0.212121
-0.00514965,-0.0594875,5.63025,0.212121
-0.00518626,-0.0608984,5.71429,0.212121
-0.00522204,-0.0623162,5.79832,0.212121
-0.00525699,-0.0637406,5.88235,0.212121
-0.00529114,-0.0651714,5.96639,0.212121
-0.00532451,-0.0666082,6.05042,0.212121
-0.00535709,-0.0680509,6.13445,0.212121
-0.00538892,-0.0694991,6.21849,0.212121
-0.00542,-0.0709526,6.30252,0.212121
-0.00545034,-0.0724112,6.38655,0.212121
-0.00547997,-0.0738746,6.47059,0.212121
-0.0055089,-0.0753427,6.55462,0.212121
-0.00553715,-0.0768151,6.63866,0.212121
-0.00556472,-0.0782917,6.72269,0.212121
-0.00559163,-0.0797722,6.80672,0.212121
-0.0056179,-0.0812564,6.89076,0.212121
-0.00564355,-0.0827442,6.97479,0.212121
-0.00566858,-0.0842353,7.05882,0.212121
-0.00569302,-0.0857296,7.14286,0.212121
-0.00571688,-0.0872268,7.22689,0.212121
-0.00574017,-0.0887268,7.31092,0.212121
-0.00576291,-0.0902293,7.39496,0.212121
-0.00578512,-0.0917343,7.47899,0.212121
-0.00580681,-0.0932415,7.56303,0.212121
-0.005828,-0.0947508,7.64706,0.212121
-0.0058487,-0.0962621,7.73109,0.212121
-0.00586894,-0.0977751,7.81513,0.212121
-0.00588872,-0.0992898,7.89916,0.212121
-0.00590806,-0.100806,7.98319,0.212121
-0.00592697,-0.102323,8.06723,0.212121
-0.00594549,-0.103842,8.15126,0.212121
-0.00596361,-0.105362,8.23529,0.212121
-0.00598136,-0.106883,8.31933,0.212121
-0.00599876,-0.108405,8.40336,0.212121
-0.00601581,-0.109927,8.48739,0.212121
-0.00603255,-0.111451,8.57143,0.212121
-0.00604898,-0.112974,8.65546,0.212121
-0.00606512,-0.114499,8.7395,0.212121
-0.00608099,-0.116023,8.82353,0.212121
-0.0060966,-0.117548,8.90756,0.212121
-0.00611198,-0.119074,8.9916,0.212121
-0.00612714,-0.120599,9.07563,0.212121
-0.00614209,-0.122125,9.15966,0.212121
-0.00615687,-0.123651,9.2437,0.212121
-0.00617147,-0.125176,9.32773,0.212121
-0.00618593,-0.126702,9.41176,0.212121
-0.00620025,-0.128228,9.4958,0.212121
-0.00621446,-0.129753,9.57983,0.212121
-0.00622857,-0.131278,9.66387,0.212121
-0.00624259,-0.132804,9.7479,0.212121
-0.00625655,-0.134329,9.83193,0.212121
-0.00627045,-0.135853,9.91597,0.212121
-0.00628434,-0.137378,10,0.212121
0,0,0,0.222222
-0.000101332,-3.29E-05,0.0840336,0.222222
-0.00021706,-0.000115814,0.168067,0.222222
-0.000338751,-0.000235845,0.252101,0.222222
-0.000460688,-0.00038974,0.336134,0.222222
-0.00058067,-0.000577511,0.420168,0.222222
-0.00069817,-0.000799421,0.504202,0.222222
-0.000813228,-0.00105541,0.588235,0.222222
-0.000926012,-0.00134513,0.672269,0.222222
-0.00103668,-0.00166812,0.756303,0.222222
-0.00114537,-0.0020238,0.840336,0.222222
-0.00125216,-0.0024116,0.92437,0.222222
-0.00135713,-0.00283093,1.0084,0.222222
-0.00146031,-0.0032812,1.09244,0.222222
-0.00156174,-0.00376182,1.17647,0.222222
-0.00166146,-0.00427223,1.2605,0.222222
-0.00175949,-0.00481186,1.34454,0.222222
-0.00185587,-0.00538013,1.42857,0.222222
-0.0019506,-0.0059765,1.51261,0.222222
-0.00204372,-0.00660041,1.59664,0.222222
-0.00213525,-0.00725132,1.68067,0.222222
-0.00222522,-0.00792869,1.76471,0.222222
-0.00231363,-0.00863197,1.84874,0.222222
-0.00240052,-0.00936066,1.93277,0.222222
-0.0024859,-0.0101142,2.01681,0.222222
-0.0025698,-0.0108921,2.10084,0.222222
-0.00265224,-0.0116938,2.18487,0.222222
-0.00273323,-0.0125189,2.26891,0.222222
-0.00281279,-0.0133668,2.35294,0.222222
-0.00289095,-0.014237,2.43697,0.222222
-0.00296772,-0.0151291,2.52101,0.222222
-0.00304312,-0.0160425,2.60504,0.222222
-0.00311717,-0.0169768,2.68908,0.222222
-0.00318989,-0.0179314,2.77311,0.222222
-0.00326129,-0.018906,2.85714,0.222222
-0.00333139,-0.0199001,2.94118,0.222222
-0.0034002,-0.0209132,3.02521,0.222222
-0.00346776,-0.0219448,3.10924,0.222222
-0.00353406,-0.0229945,3.19328,0.222222
-0.00359913,-0.0240618,3.27731,0.222222
-0.00366299,-0.0251464,3.36134,0.222222
-0.00372564,-0.0262478,3.44538,0.222222
-0.00378711,-0.0273655,3.52941,0.222222
-0.0038474,-0.0284992,3.61345,0.222222
-0.00390655,-0.0296483,3.69748,0.222222
-0.00396455,-0.0308126,3.78151,0.222222
-0.00402143,-0.0319916,3.86555,0.222222
-0.0040772,-0.0331849,3.94958,0.222222
-0.00413187,-0.0343921,4.03361,0.222222
-0.00418547,-0.0356129,4.11765,0.222222
-0.00423799,-0.0368468,4.20168,0.222222
-0.00428947,-0.0380934,4.28571,0.222222
-0.00433991,-0.0393524,4.36975,0.222222
-0.00438932,-0.0406235,4.45378,0.222222
-0.00443773,-0.0419062,4.53782,0.222222
-0.00448514,-0.0432002,4.62185,0.222222
-0.00453158,-0.0445051,4.70588,0.222222
-0.00457704,-0.0458207,4.78992,0.222222
-0.00462155,-0.0471465,4.87395,0.222222
-0.00466513,-0.0484823,4.95798,0.222222
-0.00470777,-0.0498277,5.04202,0.222222
-0.00474951,-0.0511823,5.12605,0.222222
-0.00479035,-0.0525459,5.21008,0.222222
-0.00483031,-0.0539182,5.29412,0.222222
-0.00486939,-0.0552988,5.37815,0.222222
-0.00490763,-0.0566874,5.46218,0.222222
-0.00494501,-0.0580838,5.54622,0.222222
-0.00498157,-0.0594876,5.63025,0.222222
-0.00501732,-0.0608986,5.71429,0.222222
-0.00505227,-0.0623164,5.79832,0.222222
-0.00508642,-0.0637409,5.88235,0.222222
-0.00511981,-0.0651717,5.96639,0.222222
-0.00515244,-0.0666086,6.05042,0.222222
-0.00518432,-0.0680513,6.13445,0.222222
-0.00521547,-0.0694996,6.21849,0.222222
-0.0052459,-0.0709532,6.30252,0.222222
-0.00527564,-0.0724118,6.38655,0.222222
-0.00530468,-0.0738753,6.47059,0.222222
-0.00533305,-0.0753434,6.55462,0.222222
-0.00536076,-0.0768159,6.63866,0.222222
-0.00538782,-0.0782925,6.72269,0.222222
-0.00541425,-0.0797731,6.80672,0.222222
-0.00544007,-0.0812574,6.89076,0.222222
-0.00546528,-0.0827452,6.97479,0.222222
-0.0054899,-0.0842363,7.05882,0.222222
-0.00551396,-0.0857306,7.14286,0.222222
-0.00553745,-0.0872279,7.22689,0.222222
-0.0055604,-0.0887279,7.31092,0.222222
-0.00558282,-0.0902305,7.39496,0.222222
-0.00560473,-0.0917355,7.47899,0.222222
-0.00562614,-0.0932427,7.56303,0.222222
-0.00564707,-0.0947521,7.64706,0.222222
-0.00566752,-0.0962633,7.73109,0.222222
-0.00568753,-0.0977764,7.81513,0.222222
-0.0057071,-0.0992911,7.89916,0.222222
-0.00572625,-0.100807,7.98319,0.222222
-0.00574499,-0.102325,8.06723,0.222222
-0.00576334,-0.103844,8.15126,0.222222
-0.00578131,-0.105364,8.23529,0.222222
-0.00579893,-0.106884,8.31933,0.222222
-0.0058162,-0.108406,8.40336,0.222222
-0.00583315,-0.109929,8.48739,0.222222
-0.00584979,-0.111452,8.57143,0.222222
-0.00586613,-0.112976,8.65546,0.222222
-0.00588219,-0.1145,8.7395,0.222222
-0.005898,-0.116025,8.82353,0.222222
-0.00591356,-0.11755,8.90756,0.222222
-0.00592889,-0.119075,8.9916,0.222222
-0.005944,-0.120601,9.07563,0.222222
-0.00595893,-0.122126,9.15966,0.222222
-0.00597367,-0.123652,9.2437,0.222222
-0.00598826,-0.125178,9.32773,0.222222
-0.0060027,-0.126704,9.41176,0.222222
-0.00601701,-0.128229,9.4958,0.222222
-0.00603121,-0.129755,9.57983,0.222222
-0.00604532,-0.13128,9.66387,0.222222
-0.00605934,-0.132805,9.7479,0.222222
-0.00607329,-0.13433,9.83193,0.222222
-0.00608719,-0.135855,9.91597,0.222222
-0.00610108,-0.13738,10,0.222222
0,0,0,0.232323
-9.73E-05,-2.99E-05,0.0840336,0.232323
-0.000208294,-0.000110842,0.168067,0.232323
-0.000325323,-0.000230016,0.252101,0.232323
-0.000442839,-0.000383693,0.336134,0.232323
-0.000558568,-0.000571507,0.420168,0.232323
-0.000671914,-0.000793544,0.504202,0.232323
-0.000782882,-0.00104968,0.588235,0.232323
-0.000891634,-0.00133955,0.672269,0.232323
-0.000998333,-0.00166266,0.756303,0.232323
-0.00110311,-0.00201848,0.840336,0.232323
-0.00120606,-0.0024064,0.92437,0.232323
-0.00130724,-0.00282585,1.0084,0.232323
-0.00140671,-0.00327623,1.09244,0.232323
-0.00150451,-0.00375697,1.17647,0.232323
-0.00160065,-0.0042675,1.2605,0.232323
-0.00169518,-0.00480724,1.34454,0.232323
-0.00178812,-0.00537563,1.42857,0.232323
-0.00187948,-0.00597211,1.51261,0.232323
-0.0019693,-0.00659614,1.59664,0.232323
-0.00205759,-0.00724716,1.68067,0.232323
-0.00214438,-0.00792464,1.76471,0.232323
-0.00222969,-0.00862804,1.84874,0.232323
-0.00231353,-0.00935684,1.93277,0.232323
-0.00239593,-0.0101105,2.01681,0.232323
-0.00247691,-0.0108885,2.10084,0.232323
-0.00255648,-0.0116904,2.18487,0.232323
-0.00263468,-0.0125155,2.26891,0.232323
-0.0027115,-0.0133635,2.35294,0.232323
-0.00278698,-0.0142339,2.43697,0.232323
-0.00286114,-0.015126,2.52101,0.232323
-0.00293398,-0.0160395,2.60504,0.232323
-0.00300552,-0.0169739,2.68908,0.232323
-0.00307579,-0.0179287,2.77311,0.232323
-0.0031448,-0.0189034,2.85714,0.232323
-0.00321257,-0.0198976,2.94118,0.232323
-0.00327911,-0.0209107,3.02521,0.232323
-0.00334444,-0.0219425,3.10924,0.232323
-0.00340857,-0.0229923,3.19328,0.232323
-0.00347152,-0.0240597,3.27731,0.232323
-0.00353331,-0.0251444,3.36134,0.232323
-0.00359395,-0.0262459,3.44538,0.232323
-0.00365345,-0.0273637,3.52941,0.232323
-0.00371184,-0.0284974,3.61345,0.232323
-0.00376912,-0.0296467,3.69748,0.232323
-0.00382531,-0.0308111,3.78151,0.232323
-0.00388042,-0.0319902,3.86555,0.232323
-0.00393447,-0.0331836,3.94958,0.232323
-0.00398748,-0.0343909,4.03361,0.232323
-0.00403945,-0.0356117,4.11765,0.232323
-0.0040904,-0.0368457,4.20168,0.232323
-0.00414034,-0.0380924,4.28571,0.232323
-0.00418929,-0.0393515,4.36975,0.232323
-0.00423726,-0.0406226,4.45378,0.232323
-0.00428427,-0.0419054,4.53782,0.232323
-0.00433032,-0.0431995,4.62185,0.232323
-0.00437544,-0.0445045,4.70588,0.232323
-0.00441963,-0.0458202,4.78992,0.232323
-0.00446291,-0.0471461,4.87395,0.232323
-0.00450528,-0.0484819,4.95798,0.232323
-0.00454678,-0.0498274,5.04202,0.232323
-0.0045874,-0.0511821,5.12605,0.232323
-0.00462716,-0.0525458,5.21008,0.232323
-0.00466607,-0.0539181,5.29412,0.232323
-0.00470415,-0.0552987,5.37815,0.232323
-0.00474142,-0.0566874,5.46218,0.232323
-0.00477787,-0.0580839,5.54622,0.232323
-0.00481353,-0.0594878,5.63025,0.232323
-0.00484841,-0.0608988,5.71429,0.232323
-0.00488253,-0.0623167,5.79832,0.232323
-0.00491589,-0.0637413,5.88235,0.232323
-0.00494851,-0.0651721,5.96639,0.232323
-0.0049804,-0.0666091,6.05042,0.232323
-0.00501157,-0.0680518,6.13445,0.232323
-0.00504205,-0.0695001,6.21849,0.232323
-0.00507184,-0.0709538,6.30252,0.232323
-0.00510096,-0.0724125,6.38655,0.232323
-0.00512941,-0.073876,6.47059,0.232323
-0.00515722,-0.0753442,6.55462,0.232323
-0.00518439,-0.0768167,6.63866,0.232323
-0.00521095,-0.0782933,6.72269,0.232323
-0.0052369,-0.079774,6.80672,0.232323
-0.00526226,-0.0812583,6.89076,0.232323
-0.00528703,-0.0827462,6.97479,0.232323
-0.00531125,-0.0842374,7.05882,0.232323
-0.00533492,-0.0857317,7.14286,0.232323
-0.00535804,-0.087229,7.22689,0.232323
-0.00538065,-0.088729,7.31092,0.232323
-0.00540275,-0.0902316,7.39496,0.232323
-0.00542436,-0.0917367,7.47899,0.232323
-0.00544549,-0.0932439,7.56303,0.232323
-0.00546615,-0.0947533,7.64706,0.232323
-0.00548636,-0.0962646,7.73109,0.232323
-0.00550614,-0.0977777,7.81513,0.232323
-0.0055255,-0.0992924,7.89916,0.232323
-0.00554445,-0.100809,7.98319,0.232323
-0.00556301,-0.102326,8.06723,0.232323
-0.0055812,-0.103845,8.15126,0.232323
-0.00559903,-0.105365,8.23529,0.232323
-0.00561651,-0.106886,8.31933,0.232323
-0.00563366,-0.108408,8.40336,0.232323
-0.0056505,-0.10993,8.48739,0.232323
-0.00566704,-0.111454,8.57143,0.232323
-0.00568329,-0.112977,8.65546,0.232323
-0.00569928,-0.114502,8.7395,0.232323
-0.00571502,-0.116027,8.82353,0.232323
-0.00573052,-0.117552,8.90756,0.232323
-0.0057458,-0.119077,8.9916,0.232323
-0.00576088,-0.120602,9.07563,0.232323
-0.00577577,-0.122128,9.15966,0.232323
-0.00579049,-0.123654,9.2437,0.232323
-0.00580505,-0.12518,9.32773,0.232323
-0.00581948,-0.126705,9.41176,0.232323
-0.00583378,-0.128231,9.4958,0.232323
-0.00584797,-0.129756,9.57983,0.232323
-0.00586206,-0.131282,9.66387,0.232323
-0.00587608,-0.132807,9.7479,0.232323
-0.00589003,-0.134332,9.83193,0.232323
-0.00590394,-0.135857,9.91597,0.232323
-0.00591782,-0.137381,10,0.232323
0,0,0,0.242424
-9.33E-05,-2.71E-05,0.0840336,0.242424
-0.000199649,-0.000106123,0.168067,0.242424
-0.000312029,-0.000224435,0.252101,0.242424
-0.00042511,-0.000377878,0.336134,0.242424
-0.000536568,-0.000565722,0.420168,0.242424
-0.000645745,-0.000787881,0.504202,0.242424
-0.000752615,-0.00104415,0.588235,0.242424
-0.000857329,-0.00133417,0.672269,0.242424
-0.000960052,-0.00165742,0.756303,0.242424
-0.00106092,-0.00201335,0.840336,0.242424
-0.00116002,-0.00240139,0.92437,0.242424
-0.00125742,-0.00282096,1.0084,0.242424
-0.00135318,-0.00327146,1.09244,0.242424
-0.00144734,-0.00375231,1.17647,0.242424
-0.00153991,-0.00426295,1.2605,0.242424
-0.00163094,-0.0048028,1.34454,0.242424
-0.00172043,-0.0053713,1.42857,0.242424
-0.00180843,-0.0059679,1.51261,0.242424
-0.00189494,-0.00659204,1.59664,0.242424
-0.00198,-0.00724317,1.68067,0.242424
-0.00206361,-0.00792076,1.76471,0.242424
-0.0021458,-0.00862427,1.84874,0.242424
-0.0022266,-0.00935318,1.93277,0.242424
-0.00230602,-0.0101069,2.01681,0.242424
-0.00238408,-0.0108851,2.10084,0.242424
-0.00246079,-0.011687,2.18487,0.242424
-0.00253619,-0.0125123,2.26891,0.242424
-0.00261027,-0.0133604,2.35294,0.242424
-0.00268308,-0.0142309,2.43697,0.242424
-0.00275461,-0.0151231,2.52101,0.242424
-0.00282489,-0.0160367,2.60504,0.242424
-0.00289393,-0.0169712,2.68908,0.242424
-0.00296175,-0.0179261,2.77311,0.242424
-0.00302837,-0.0189009,2.85714,0.242424
-0.0030938,-0.0198952,2.94118,0.242424
-0.00315806,-0.0209084,3.02521,0.242424
-0.00322116,-0.0219403,3.10924,0.242424
-0.00328313,-0.0229902,3.19328,0.242424
-0.00334396,-0.0240577,3.27731,0.242424
-0.00340368,-0.0251425,3.36134,0.242424
-0.00346231,-0.026244,3.44538,0.242424
-0.00351985,-0.027362,3.52941,0.242424
-0.00357632,-0.0284958,3.61345,0.242424
-0.00363174,-0.0296452,3.69748,0.242424
-0.00368611,-0.0308096,3.78151,0.242424
-0.00373946,-0.0319888,3.86555,0.242424
-0.0037918,-0.0331823,3.94958,0.242424
-0.00384313,-0.0343897,4.03361,0.242424
-0.00389347,-0.0356106,4.11765,0.242424
-0.00394285,-0.0368446,4.20168,0.242424
-0.00399126,-0.0380914,4.28571,0.242424
-0.00403872,-0.0393506,4.36975,0.242424
