x,y,sxx,sxy,syy
4.45378,0.414141,-15.8947,-8.0818,0.0417599
4.53782,0.414141,-15.4182,-7.95935,0.0417599
4.62185,0.414141,-14.9489,-7.8369,0.0417599
4.70588,0.414141,-14.4869,-7.71445,0.0417599
4.78992,0.414141,-14.0322,-7.59199,0.0417599
4.87395,0.414141,-13.5847,-7.46954,0.0417599
4.95798,0.414141,-13.1445,-7.34709,0.0417599
5.04202,0.414141,-12.7116,-7.22464,0.0417599
5.12605,0.414141,-12.286,-7.10219,0.0417599
5.21008,0.414141,-11.8677,-6.97974,0.0417599
5.29412,0.414141,-11.4566,-6.85729,0.0417599
5.37815,0.414141,-11.0528,-6.73483,0.0417599
5.46218,0.414141,-10.6563,-6.61238,0.0417599
5.54622,0.414141,-10.267,-6.48993,0.0417599
5.63025,0.414141,-9.88506,-6.36748,0.0417599
5.71429,0.414141,-9.51036,-6.24503,0.0417599
5.79832,0.414141,-9.14294,-6.12258,0.0417599
5.88235,0.414141,-8.7828,-6.00013,0.0417599
5.96639,0.414141,-8.42993,-5.87767,0.0417599
6.05042,0.414141,-8.08433,-5.75522,0.0417599
6.13445,0.414141,-7.74602,-5.63277,0.0417599
6.21849,0.414141,-7.41497,-5.51032,0.0417599
6.30252,0.414141,-7.09121,-5.38787,0.0417599
6.38655,0.414141,-6.77472,-5.26542,0.0417599
6.47059,0.414141,-6.4655,-5.14296,0.0417599
6.55462,0.414141,-6.16356,-5.02051,0.0417599
6.63866,0.414141,-5.8689,-4.89806,0.0417599
6.72269,0.414141,-5.58151,-4.77561,0.0417599
6.80672,0.414141,-5.3014,-4.65316,0.0417599
6.89076,0.414141,-5.02856,-4.53071,0.0417599
6.97479,0.414141,-4.763,-4.40826,0.0417599
7.05882,0.414141,-4.50472,-4.2858,0.0417599
7.14286,0.414141,-4.25371,-4.16335,0.0417599
7.22689,0.414141,-4.00997,-4.0409,0.0417599
7.31092,0.414141,-3.77351,-3.91845,0.0417599
7.39496,0.414141,-3.54433,-3.796,0.0417599
7.47899,0.414141,-3.32242,-3.67355,0.0417599
7.56303,0.414141,-3.10779,-3.5511,0.0417599
7.64706,0.414141,-2.90044,-3.42864,0.0417599
7.73109,0.414141,-2.70036,-3.30619,0.0417599
7.81513,0.414141,-2.50755,-3.18374,0.0417599
7.89916,0.414141,-2.32202,-3.06129,0.0417599
7.98319,0.414141,-2.14377,-2.93884,0.04176
8.06723,0.414141,-1.97279,-2.81639,0.04176
8.15126,0.414141,-1.80909,-2.69393,0.0417601
8.23529,0.414141,-1.65266,-2.57148,0.0417603
8.31933,0.414141,-1.50351,-2.44903,0.0417606
8.40336,0.414141,-1.36164,-2.32658,0.0417609
8.48739,0.414141,-1.22704,-2.20413,0.0417614
8.57143,0.414141,-1.09972,-2.08167,0.0417617
8.65546,0.414141,-0.979672,-1.95922,0.0417612
8.7395,0.414141,-0.866901,-1.83677,0.0417584
8.82353,0.414141,-0.761404,-1.71432,0.04175
8.90756,0.414141,-0.663176,-1.59188,0.0417289
8.9916,0.414141,-0.572206,-1.46947,0.0416815
9.07563,0.414141,-0.48847,-1.34711,0.0415828
9.15966,0.414141,-0.411923,-1.22487,0.0413895
9.2437,0.414141,-0.342477,-1.10285,0.0410308
9.32773,0.414141,-0.279978,-0.981224,0.040402
9.41176,0.414141,-0.224167,-0.860284,0.0393691
9.4958,0.414141,-0.174645,-0.740439,0.0378095
9.57983,0.414141,-0.13086,-0.622181,0.0357397
9.66387,0.414141,-0.0921811,-0.505878,0.0336188
9.7479,0.414141,-0.0581686,-0.391173,0.0329605
9.83193,0.414141,-0.0291819,-0.275622,0.0373821
9.91597,0.414141,-0.00742495,-0.152018,0.0540707
10,0.414141,0.00169277,-0.00338771,0.0952465
0,0.424242,-40.4325,7.46792,-12.1234
0.0840336,0.424242,-42.0915,-3.60535,-8.11951
0.168067,0.424242,-43.2462,-10.2122,-4.56153
0.252101,0.424242,-43.5666,-13.4116,-2.08129
0.336134,0.424242,-43.1905,-14.5721,-0.686955
0.420168,0.424242,-42.4314,-14.7463,-0.0509593
0.504202,0.424242,-41.5396,-14.542,0.169089
0.588235,0.424242,-40.6463,-14.2449,0.202961
0.672269,0.424242,-39.7979,-13.9638,0.172166
0.756303,0.424242,-38.9996,-13.7262,0.129991
0.840336,0.424242,-38.2423,-13.5294,0.0949747
0.92437,0.424242,-37.5147,-13.3624,0.0706869
1.0084,0.424242,-36.8079,-13.2146,0.0554743
1.09244,0.424242,-36.1157,-13.0784,0.0466089
1.17647,0.424242,-35.4343,-12.9487,0.0417402
1.2605,0.424242,-34.7617,-12.8224,0.0392103
1.34454,0.424242,-34.0965,-12.6978,0.0379695
1.42857,0.424242,-33.4383,-12.574,0.0374012
1.51261,0.424242,-32.7866,-12.4506,0.0371642
1.59664,0.424242,-32.1415,-12.3273,0.0370797
1.68067,0.424242,-31.5028,-12.2041,0.0370594
1.76471,0.424242,-30.8705,-12.0808,0.0370622
1.84874,0.424242,-30.2446,-11.9576,0.037071
1.93277,0.424242,-29.6251,-11.8343,0.0370792
2.01681,0.424242,-29.012,-11.7111,0.0370853
2.10084,0.424242,-28.4054,-11.5878,0.0370892
2.18487,0.424242,-27.8051,-11.4645,0.0370916
2.26891,0.424242,-27.2113,-11.3413,0.037093
2.35294,0.424242,-26.6239,-11.218,0.0370937
2.43697,0.424242,-26.0429,-11.0947,0.037094
2.52101,0.424242,-25.4684,-10.9714,0.0370942
2.60504,0.424242,-24.9002,-10.8482,0.0370943
2.68908,0.424242,-24.3385,-10.7249,0.0370943
2.77311,0.424242,-23.7832,-10.6016,0.0370943
2.85714,0.424242,-23.2343,-10.4783,0.0370943
2.94118,0.424242,-22.6918,-10.3551,0.0370943
3.02521,0.424242,-22.1558,-10.2318,0.0370943
3.10924,0.424242,-21.6262,-10.1085,0.0370943
3.19328,0.424242,-21.103,-9.98524,0.0370943
3.27731,0.424242,-20.5862,-9.86197,0.0370943
3.36134,0.424242,-20.0758,-9.73869,0.0370943
3.44538,0.424242,-19.5719,-9.61542,0.0370943
3.52941,0.424242,-19.0743,-9.49215,0.0370943
3.61345,0.424242,-18.5832,-9.36887,0.0370943
3.69748,0.424242,-18.0986,-9.2456,0.0370943
3.78151,0.424242,-17.6203,-9.12232,0.0370943
3.86555,0.424242,-17.1484,-8.99905,0.0370943
3.94958,0.424242,-16.683,-8.87577,0.0370943
4.03361,0.424242,-16.224,-8.7525,0.0370943
4.11765,0.424242,-15.7714,-8.62922,0.0370943
4.20168,0.424242,-15.3253,-8.50595,0.0370943
4.28571,0.424242,-14.8855,-8.38267,0.0370943
4.36975,0.424242,-14.4522,-8.2594,0.0370943
4.45378,0.424242,-14.0253,-8.13613,0.0370943
4.53782,0.424242,-13.6048,-8.01285,0.0370943
4.62185,0.424242,-13.1907,-7.88958,0.0370943
4.70588,0.424242,-12.7831,-7.7663,0.0370943
4.78992,0.424242,-12.3818,-7.64303,0.0370943
4.87395,0.424242,-11.987,-7.51975,0.0370943
4.95798,0.424242,-11.5986,-7.39648,0.0370943
5.04202,0.424242,-11.2167,-7.2732,0.0370943
5.12605,0.424242,-10.8411,-7.14993,0.0370943
5.21008,0.424242,-10.472,-7.02665,0.0370943
5.29412,0.424242,-10.1093,-6.90338,0.0370943
5.37815,0.424242,-9.75296,-6.7801,0.0370943
5.46218,0.424242,-9.40309,-6.65683,0.0370943
5.54622,0.424242,-9.05964,-6.53356,0.0370943
5.63025,0.424242,-8.7226,-6.41028,0.0370943
5.71429,0.424242,-8.39199,-6.28701,0.0370943
5.79832,0.424242,-8.06779,-6.16373,0.0370943
5.88235,0.424242,-7.75002,-6.04046,0.0370943
5.96639,0.424242,-7.43867,-5.91718,0.0370943
6.05042,0.424242,-7.13373,-5.79391,0.0370943
6.13445,0.424242,-6.83522,-5.67063,0.0370943
6.21849,0.424242,-6.54312,-5.54736,0.0370943
6.30252,0.424242,-6.25744,-5.42408,0.0370943
6.38655,0.424242,-5.97819,-5.30081,0.0370943
6.47059,0.424242,-5.70535,-5.17754,0.0370943
6.55462,0.424242,-5.43893,-5.05426,0.0370943
6.63866,0.424242,-5.17894,-4.93099,0.0370943
6.72269,0.424242,-4.92536,-4.80771,0.0370943
6.80672,0.424242,-4.6782,-4.68444,0.0370943
6.89076,0.424242,-4.43746,-4.56116,0.0370943
6.97479,0.424242,-4.20314,-4.43789,0.0370943
7.05882,0.424242,-3.97524,-4.31461,0.0370943
7.14286,0.424242,-3.75377,-4.19134,0.0370943
7.22689,0.424242,-3.53871,-4.06806,0.0370943
7.31092,0.424242,-3.33007,-3.94479,0.0370943
7.39496,0.424242,-3.12785,-3.82151,0.0370943
7.47899,0.424242,-2.93205,-3.69824,0.0370943
7.56303,0.424242,-2.74266,-3.57497,0.0370943
7.64706,0.424242,-2.5597,-3.45169,0.0370943
7.73109,0.424242,-2.38316,-3.32842,0.0370943
7.81513,0.424242,-2.21304,-3.20514,0.0370943
7.89916,0.424242,-2.04934,-3.08187,0.0370944
7.98319,0.424242,-1.89206,-2.95859,0.0370944
8.06723,0.424242,-1.74119,-2.83532,0.0370944
8.15126,0.424242,-1.59675,-2.71204,0.0370945
8.23529,0.424242,-1.45873,-2.58877,0.0370947
8.31933,0.424242,-1.32712,-2.46549,0.0370949
8.40336,0.424242,-1.20194,-2.34222,0.0370952
8.48739,0.424242,-1.08318,-2.21894,0.0370956
8.57143,0.424242,-0.970834,-2.09567,0.0370959
8.65546,0.424242,-0.864911,-1.97239,0.0370955
8.7395,0.424242,-0.765407,-1.84911,0.0370929
8.82353,0.424242,-0.672322,-1.72584,0.0370853
8.90756,0.424242,-0.585649,-1.60258,0.0370663
8.9916,0.424242,-0.505381,-1.47935,0.0370237
9.07563,0.424242,-0.431495,-1.35618,0.036935
9.15966,0.424242,-0.36395,-1.23313,0.0367613
9.2437,0.424242,-0.302667,-1.11031,0.0364393
9.32773,0.424242,-0.247508,-0.987913,0.0358755
9.41176,0.424242,-0.19824,-0.866237,0.0349501
9.4958,0.424242,-0.154506,-0.74571,0.0335549
9.57983,0.424242,-0.115814,-0.626841,0.0317069
9.66387,0.424242,-0.0816054,-0.509992,0.0298207
9.7479,0.424242,-0.0514976,-0.394758,0.0292527
9.83193,0.424242,-0.0258263,-0.278554,0.0332288
9.91597,0.424242,-0.00656496,-0.153902,0.0481266
10,0.424242,0.00149824,-0.00346313,0.0847337
0,0.434343,-35.0311,7.66247,-10.5041
0.0840336,0.434343,-36.462,-3.43693,-7.05228
0.168067,0.434343,-37.4633,-10.1284,-3.97766
0.252101,0.434343,-37.7491,-13.4189,-1.8242
0.336134,0.434343,-37.4316,-14.6403,-0.606707
0.420168,0.434343,-36.7782,-14.8416,-0.0481733
0.504202,0.434343,-36.0062,-14.6433,0.146432
0.588235,0.434343,-35.2312,-14.343,0.177198
0.672269,0.434343,-34.4947,-14.0561,0.150686
0.756303,0.434343,-33.8018,-13.8134,0.113872
0.840336,0.434343,-33.1447,-13.6126,0.0831954
0.92437,0.434343,-32.5137,-13.4428,0.0618789
1.0084,0.434343,-31.9008,-13.2931,0.048512
1.09244,0.434343,-31.3008,-13.1554,0.0407156
1.17647,0.434343,-30.7102,-13.0246,0.0364308
1.2605,0.434343,-30.1272,-12.8974,0.0342028
1.34454,0.434343,-29.5507,-12.772,0.0331092
1.42857,0.434343,-28.9802,-12.6475,0.0326079
1.51261,0.434343,-28.4155,-12.5233,0.0323985
1.59664,0.434343,-27.8563,-12.3993,0.0323237
1.68067,0.434343,-27.3028,-12.2754,0.0323055
1.76471,0.434343,-26.7548,-12.1514,0.0323079
1.84874,0.434343,-26.2123,-12.0275,0.0323155
1.93277,0.434343,-25.6754,-11.9035,0.0323227
2.01681,0.434343,-25.1441,-11.7795,0.032328
2.10084,0.434343,-24.6183,-11.6555,0.0323315
2.18487,0.434343,-24.0981,-11.5315,0.0323336
2.26891,0.434343,-23.5835,-11.4075,0.0323348
2.35294,0.434343,-23.0744,-11.2835,0.0323354
2.43697,0.434343,-22.5709,-11.1595,0.0323357
2.52101,0.434343,-22.0729,-11.0355,0.0323359
2.60504,0.434343,-21.5806,-10.9115,0.0323359
2.68908,0.434343,-21.0937,-10.7875,0.032336
2.77311,0.434343,-20.6125,-10.6636,0.032336
2.85714,0.434343,-20.1368,-10.5396,0.032336
2.94118,0.434343,-19.6666,-10.4156,0.032336
3.02521,0.434343,-19.2021,-10.2916,0.032336
3.10924,0.434343,-18.7431,-10.1676,0.032336
3.19328,0.434343,-18.2896,-10.0436,0.032336
3.27731,0.434343,-17.8417,-9.91959,0.032336
3.36134,0.434343,-17.3994,-9.79559,0.032336
3.44538,0.434343,-16.9627,-9.6716,0.032336
3.52941,0.434343,-16.5315,-9.5476,0.032336
3.61345,0.434343,-16.1059,-9.42361,0.032336
3.69748,0.434343,-15.6858,-9.29961,0.032336
3.78151,0.434343,-15.2713,-9.17562,0.032336
3.86555,0.434343,-14.8624,-9.05162,0.032336
3.94958,0.434343,-14.459,-8.92763,0.032336
4.03361,0.434343,-14.0612,-8.80363,0.032336
4.11765,0.434343,-13.6689,-8.67964,0.032336
4.20168,0.434343,-13.2823,-8.55564,0.032336
4.28571,0.434343,-12.9011,-8.43165,0.032336
4.36975,0.434343,-12.5256,-8.30765,0.032336
4.45378,0.434343,-12.1556,-8.18366,0.032336
4.53782,0.434343,-11.7912,-8.05966,0.032336
4.62185,0.434343,-11.4323,-7.93567,0.032336
4.70588,0.434343,-11.079,-7.81167,0.032336
4.78992,0.434343,-10.7313,-7.68768,0.032336
4.87395,0.434343,-10.3891,-7.56369,0.032336
4.95798,0.434343,-10.0525,-7.43969,0.032336
5.04202,0.434343,-9.72147,-7.3157,0.032336
5.12605,0.434343,-9.39599,-7.1917,0.032336
5.21008,0.434343,-9.07608,-7.06771,0.032336
5.29412,0.434343,-8.76173,-6.94371,0.032336
5.37815,0.434343,-8.45294,-6.81972,0.032336
5.46218,0.434343,-8.14972,-6.69572,0.032336
5.54622,0.434343,-7.85206,-6.57173,0.032336
5.63025,0.434343,-7.55996,-6.44773,0.032336
5.71429,0.434343,-7.27343,-6.32374,0.032336
5.79832,0.434343,-6.99246,-6.19974,0.032336
5.88235,0.434343,-6.71706,-6.07575,0.032336
5.96639,0.434343,-6.44722,-5.95175,0.032336
6.05042,0.434343,-6.18294,-5.82776,0.032336
6.13445,0.434343,-5.92423,-5.70376,0.032336
6.21849,0.434343,-5.67108,-5.57977,0.032336
6.30252,0.434343,-5.42349,-5.45577,0.032336
6.38655,0.434343,-5.18147,-5.33178,0.032336
6.47059,0.434343,-4.94501,-5.20778,0.032336
6.55462,0.434343,-4.71412,-5.08379,0.032336
6.63866,0.434343,-4.48879,-4.95979,0.032336
6.72269,0.434343,-4.26902,-4.8358,0.032336
6.80672,0.434343,-4.05482,-4.7118,0.032336
6.89076,0.434343,-3.84618,-4.58781,0.032336
6.97479,0.434343,-3.6431,-4.46382,0.032336
7.05882,0.434343,-3.44559,-4.33982,0.032336
7.14286,0.434343,-3.25364,-4.21583,0.032336
7.22689,0.434343,-3.06725,-4.09183,0.032336
7.31092,0.434343,-2.88643,-3.96784,0.032336
7.39496,0.434343,-2.71117,-3.84384,0.032336
7.47899,0.434343,-2.54148,-3.71985,0.032336
7.56303,0.434343,-2.37735,-3.59585,0.032336
7.64706,0.434343,-2.21878,-3.47186,0.032336
7.73109,0.434343,-2.06578,-3.34786,0.032336
7.81513,0.434343,-1.91834,-3.22387,0.032336
7.89916,0.434343,-1.77647,-3.09987,0.032336
7.98319,0.434343,-1.64016,-2.97588,0.032336
8.06723,0.434343,-1.50941,-2.85188,0.0323361
8.15126,0.434343,-1.38423,-2.72789,0.0323362
8.23529,0.434343,-1.26461,-2.60389,0.0323363
8.31933,0.434343,-1.15055,-2.4799,0.0323365
8.40336,0.434343,-1.04206,-2.3559,0.0323368
8.48739,0.434343,-0.939129,-2.23191,0.0323371
8.57143,0.434343,-0.841765,-2.10791,0.0323374
8.65546,0.434343,-0.749965,-1.98391,0.032337
8.7395,0.434343,-0.663728,-1.85992,0.0323347
8.82353,0.434343,-0.583054,-1.73593,0.032328
8.90756,0.434343,-0.507938,-1.61195,0.0323112
8.9916,0.434343,-0.438371,-1.488,0.0322736
9.07563,0.434343,-0.374335,-1.36411,0.0321955
9.15966,0.434343,-0.315793,-1.24035,0.0320426
9.2437,0.434343,-0.262676,-1.11684,0.0317594
9.32773,0.434343,-0.214861,-0.993767,0.0312638
9.41176,0.434343,-0.172145,-0.871449,0.0304512
9.4958,0.434343,-0.134213,-0.750328,0.0292274
9.57983,0.434343,-0.100636,-0.630925,0.0276093
9.66387,0.434343,-0.0709277,-0.513602,0.0259634
9.7479,0.434343,-0.044761,-0.397906,0.0254813
9.83193,0.434343,-0.0224409,-0.281129,0.0289843
9.91597,0.434343,-0.00569974,-0.155555,0.0420269
10,0.434343,0.00130194,-0.00352884,0.0739616
0,0.444444,-29.6342,7.82834,-8.88599
0.0840336,0.444444,-30.8399,-3.29302,-5.97835
0.168067,0.444444,-31.6876,-10.056,-3.38325
0.252101,0.444444,-31.9352,-13.4242,-1.55835
0.336134,0.444444,-31.6727,-14.698,-0.521651
0.420168,0.444444,-31.123,-14.923,-0.0437176
0.504202,0.444444,-30.4706,-14.7301,0.123799
0.588235,0.444444,-29.8142,-14.4271,0.150873
0.672269,0.444444,-29.1902,-14.1354,0.128576
0.756303,0.444444,-28.6031,-13.8882,0.0972372
0.840336,0.444444,-28.0466,-13.6839,0.071041
0.92437,0.444444,-27.5123,-13.5117,0.0528092
1.0084,0.444444,-26.9935,-13.3603,0.0413653
1.09244,0.444444,-26.4856,-13.2215,0.0346856
1.17647,0.444444,-25.9859,-13.0897,0.0310123
1.2605,0.444444,-25.4925,-12.9617,0.029101
1.34454,0.444444,-25.0047,-12.8356,0.0281624
1.42857,0.444444,-24.522,-12.7105,0.0277317
1.51261,0.444444,-24.0441,-12.5857,0.0275516
1.59664,0.444444,-23.571,-12.4611,0.0274871
1.68067,0.444444,-23.1026,-12.3365,0.0274713
1.76471,0.444444,-22.6389,-12.2119,0.0274733
1.84874,0.444444,-22.1799,-12.0873,0.0274797
1.93277,0.444444,-21.7256,-11.9627,0.0274859
2.01681,0.444444,-21.2761,-11.8381,0.0274905
2.10084,0.444444,-20.8312,-11.7135,0.0274934
2.18487,0.444444,-20.391,-11.5889,0.0274952
2.26891,0.444444,-19.9555,-11.4643,0.0274962
2.35294,0.444444,-19.5248,-11.3397,0.0274968
2.43697,0.444444,-19.0987,-11.2151,0.027497
2.52101,0.444444,-18.6774,-11.0905,0.0274972
2.60504,0.444444,-18.2607,-10.9659,0.0274972
2.68908,0.444444,-17.8488,-10.8413,0.0274972
2.77311,0.444444,-17.4416,-10.7166,0.0274973
2.85714,0.444444,-17.0391,-10.592,0.0274973
2.94118,0.444444,-16.6413,-10.4674,0.0274973
3.02521,0.444444,-16.2482,-10.3428,0.0274973
3.10924,0.444444,-15.8598,-10.2182,0.0274973
3.19328,0.444444,-15.4761,-10.0936,0.0274973
3.27731,0.444444,-15.0971,-9.96897,0.0274973
3.36134,0.444444,-14.7229,-9.84436,0.0274973
3.44538,0.444444,-14.3533,-9.71975,0.0274973
3.52941,0.444444,-13.9884,-9.59514,0.0274973
3.61345,0.444444,-13.6283,-9.47052,0.0274973
3.69748,0.444444,-13.2729,-9.34591,0.0274973
3.78151,0.444444,-12.9221,-9.2213,0.0274973
3.86555,0.444444,-12.5761,-9.09669,0.0274973
3.94958,0.444444,-12.2348,-8.97208,0.0274973
4.03361,0.444444,-11.8982,-8.84746,0.0274973
4.11765,0.444444,-11.5663,-8.72285,0.0274973
4.20168,0.444444,-11.2391,-8.59824,0.0274973
4.28571,0.444444,-10.9166,-8.47363,0.0274973
4.36975,0.444444,-10.5988,-8.34902,0.0274973
4.45378,0.444444,-10.2858,-8.2244,0.0274973
4.53782,0.444444,-9.97742,-8.09979,0.0274973
4.62185,0.444444,-9.67377,-7.97518,0.0274973
4.70588,0.444444,-9.37483,-7.85057,0.0274973
4.78992,0.444444,-9.08059,-7.72595,0.0274973
4.87395,0.444444,-8.79107,-7.60134,0.0274973
4.95798,0.444444,-8.50625,-7.47673,0.0274973
5.04202,0.444444,-8.22613,-7.35212,0.0274973
5.12605,0.444444,-7.95073,-7.22751,0.0274973
5.21008,0.444444,-7.68003,-7.10289,0.0274973
5.29412,0.444444,-7.41404,-6.97828,0.0274973
5.37815,0.444444,-7.15276,-6.85367,0.0274973
5.46218,0.444444,-6.89619,-6.72906,0.0274973
5.54622,0.444444,-6.64432,-6.60445,0.0274973
5.63025,0.444444,-6.39717,-6.47983,0.0274973
5.71429,0.444444,-6.15471,-6.35522,0.0274973
5.79832,0.444444,-5.91697,-6.23061,0.0274973
5.88235,0.444444,-5.68394,-6.106,0.0274973
5.96639,0.444444,-5.45561,-5.98138,0.0274973
6.05042,0.444444,-5.23199,-5.85677,0.0274973
6.13445,0.444444,-5.01308,-5.73216,0.0274973
6.21849,0.444444,-4.79888,-5.60755,0.0274973
6.30252,0.444444,-4.58938,-5.48294,0.0274973
6.38655,0.444444,-4.38459,-5.35832,0.0274973
6.47059,0.444444,-4.18451,-5.23371,0.0274973
6.55462,0.444444,-3.98914,-5.1091,0.0274973
6.63866,0.444444,-3.79848,-4.98449,0.0274973
6.72269,0.444444,-3.61252,-4.85988,0.0274973
6.80672,0.444444,-3.43127,-4.73526,0.0274973
6.89076,0.444444,-3.25473,-4.61065,0.0274973
6.97479,0.444444,-3.08289,-4.48604,0.0274973
7.05882,0.444444,-2.91577,-4.36143,0.0274973
7.14286,0.444444,-2.75335,-4.23681,0.0274973
7.22689,0.444444,-2.59564,-4.1122,0.0274973
7.31092,0.444444,-2.44264,-3.98759,0.0274973
7.39496,0.444444,-2.29434,-3.86298,0.0274973
7.47899,0.444444,-2.15076,-3.73837,0.0274973
7.56303,0.444444,-2.01188,-3.61375,0.0274973
7.64706,0.444444,-1.87771,-3.48914,0.0274973
7.73109,0.444444,-1.74824,-3.36453,0.0274973
7.81513,0.444444,-1.62349,-3.23992,0.0274973
7.89916,0.444444,-1.50344,-3.11531,0.0274973
7.98319,0.444444,-1.3881,-2.99069,0.0274973
8.06723,0.444444,-1.27746,-2.86608,0.0274973
8.15126,0.444444,-1.17154,-2.74147,0.0274974
8.23529,0.444444,-1.07032,-2.61686,0.0274975
8.31933,0.444444,-0.973814,-2.49224,0.0274977
8.40336,0.444444,-0.882013,-2.36763,0.027498
8.48739,0.444444,-0.79492,-2.24302,0.0274982
8.57143,0.444444,-0.712535,-2.1184,0.0274984
8.65546,0.444444,-0.634858,-1.99379,0.0274981
8.7395,0.444444,-0.561888,-1.86918,0.0274962
8.82353,0.444444,-0.493625,-1.74457,0.0274904
8.90756,0.444444,-0.430065,-1.61997,0.0274759
8.9916,0.444444,-0.371201,-1.49541,0.0274437
9.07563,0.444444,-0.317016,-1.37091,0.0273767
9.15966,0.444444,-0.267478,-1.24655,0.0272456
9.2437,0.444444,-0.222529,-1.12244,0.0270029
9.32773,0.444444,-0.182063,-0.998787,0.0265784
9.41176,0.444444,-0.145905,-0.875919,0.025883
9.4958,0.444444,-0.113788,-0.75429,0.0248369
9.57983,0.444444,-0.0853445,-0.634432,0.0234558
9.66387,0.444444,-0.0601624,-0.516703,0.0220551
9.7479,0.444444,-0.0379682,-0.400612,0.0216546
9.83193,0.444444,-0.0190303,-0.283342,0.0246603
9.91597,0.444444,-0.00483008,-0.156975,0.0357918
10,0.444444,0.00110412,-0.00358496,0.0629644
0,0.454545,-24.2411,7.96594,-7.26895
0.0840336,0.454545,-25.2242,-3.17342,-4.89884
0.168067,0.454545,-25.918,-9.99527,-2.78001
0.252101,0.454545,-26.1245,-13.428,-1.2851
0.336134,0.454545,-25.9138,-14.7456,-0.432484
0.420168,0.454545,-25.4664,-14.9907,-0.0378119
0.504202,0.454545,-24.933,-14.8025,0.101205
0.588235,0.454545,-24.3957,-14.4973,0.124076
0.672269,0.454545,-23.8845,-14.2016,0.10593
0.756303,0.454545,-23.4036,-13.9505,0.0801629
0.840336,0.454545,-22.9479,-13.7435,0.0585663
0.92437,0.454545,-22.5105,-13.5692,0.043516
1.0084,0.454545,-22.0859,-13.4163,0.0340612
1.09244,0.454545,-21.6703,-13.2765,0.0285392
1.17647,0.454545,-21.2614,-13.144,0.025501
1.2605,0.454545,-20.8577,-13.0153,0.0239194
1.34454,0.454545,-20.4586,-12.8887,0.0231422
1.42857,0.454545,-20.0636,-12.763,0.0227854
1.51261,0.454545,-19.6726,-12.6376,0.022636
1.59664,0.454545,-19.2856,-12.5125,0.0225824
1.68067,0.454545,-18.9023,-12.3874,0.0225692
1.76471,0.454545,-18.5229,-12.2623,0.0225707
1.84874,0.454545,-18.1474,-12.1372,0.022576
1.93277,0.454545,-17.7757,-12.0121,0.0225811
2.01681,0.454545,-17.4079,-11.887,0.0225849
2.10084,0.454545,-17.0439,-11.7619,0.0225873
2.18487,0.454545,-16.6837,-11.6368,0.0225888
2.26891,0.454545,-16.3274,-11.5116,0.0225897
2.35294,0.454545,-15.975,-11.3865,0.0225901
2.43697,0.454545,-15.6264,-11.2614,0.0225903
2.52101,0.454545,-15.2817,-11.1363,0.0225904
2.60504,0.454545,-14.9408,-11.0111,0.0225905
2.68908,0.454545,-14.6038,-10.886,0.0225905
2.77311,0.454545,-14.2706,-10.7609,0.0225905
2.85714,0.454545,-13.9412,-10.6358,0.0225905
2.94118,0.454545,-13.6158,-10.5106,0.0225905
3.02521,0.454545,-13.2941,-10.3855,0.0225905
3.10924,0.454545,-12.9764,-10.2604,0.0225905
3.19328,0.454545,-12.6624,-10.1353,0.0225905
3.27731,0.454545,-12.3524,-10.0101,0.0225905
3.36134,0.454545,-12.0462,-9.885,0.0225905
3.44538,0.454545,-11.7438,-9.75987,0.0225905
3.52941,0.454545,-11.4453,-9.63475,0.0225905
3.61345,0.454545,-11.1506,-9.50962,0.0225905
3.69748,0.454545,-10.8598,-9.38449,0.0225905
3.78151,0.454545,-10.5728,-9.25937,0.0225905
3.86555,0.454545,-10.2897,-9.13424,0.0225905
3.94958,0.454545,-10.0105,-9.00912,0.0225905
4.03361,0.454545,-9.73507,-8.88399,0.0225905
4.11765,0.454545,-9.46352,-8.75886,0.0225905
4.20168,0.454545,-9.19582,-8.63374,0.0225905
4.28571,0.454545,-8.93197,-8.50861,0.0225905
4.36975,0.454545,-8.67197,-8.38348,0.0225905
4.45378,0.454545,-8.41583,-8.25836,0.0225905
4.53782,0.454545,-8.16353,-8.13323,0.0225905
4.62185,0.454545,-7.91509,-8.0081,0.0225905
4.70588,0.454545,-7.6705,-7.88298,0.0225905
4.78992,0.454545,-7.42976,-7.75785,0.0225905
4.87395,0.454545,-7.19288,-7.63272,0.0225905
4.95798,0.454545,-6.95984,-7.5076,0.0225905
5.04202,0.454545,-6.73066,-7.38247,0.0225905
5.12605,0.454545,-6.50533,-7.25734,0.0225905
5.21008,0.454545,-6.28385,-7.13222,0.0225905
5.29412,0.454545,-6.06622,-7.00709,0.0225905
5.37815,0.454545,-5.85245,-6.88196,0.0225905
5.46218,0.454545,-5.64252,-6.75684,0.0225905
5.54622,0.454545,-5.43645,-6.63171,0.0225905
5.63025,0.454545,-5.23423,-6.50658,0.0225905
5.71429,0.454545,-5.03586,-6.38146,0.0225905
5.79832,0.454545,-4.84134,-6.25633,0.0225905
5.88235,0.454545,-4.65068,-6.1312,0.0225905
5.96639,0.454545,-4.46387,-6.00608,0.0225905
6.05042,0.454545,-4.28091,-5.88095,0.0225905
6.13445,0.454545,-4.1018,-5.75582,0.0225905
6.21849,0.454545,-3.92654,-5.6307,0.0225905
6.30252,0.454545,-3.75513,-5.50557,0.0225905
6.38655,0.454545,-3.58758,-5.38044,0.0225905
