ux,uy,x,y
-0.00814132,-0.120999,8.48739,0.0909091
-0.00814577,-0.122676,8.57143,0.0909091
-0.00814973,-0.124353,8.65546,0.0909091
-0.00815323,-0.12603,8.7395,0.0909091
-0.00815628,-0.127708,8.82353,0.0909091
-0.00815893,-0.129387,8.90756,0.0909091
-0.0081612,-0.131065,8.9916,0.0909091
-0.00816312,-0.132744,9.07563,0.0909091
-0.00816472,-0.134423,9.15966,0.0909091
-0.00816603,-0.136102,9.2437,0.0909091
-0.00816708,-0.137782,9.32773,0.0909091
-0.00816789,-0.139461,9.41176,0.0909091
-0.00816851,-0.14114,9.4958,0.0909091
-0.00816894,-0.142819,9.57983,0.0909091
-0.00816924,-0.144498,9.66387,0.0909091
-0.00816942,-0.146177,9.7479,0.0909091
-0.00816953,-0.147856,9.83193,0.0909091
-0.00816958,-0.149534,9.91597,0.0909091
-0.0081696,-0.151213,10,0.0909091
0,0,0,0.10101
-0.000185868,-7.91E-05,0.0840336,0.10101
-0.000382753,-0.000189102,0.168067,0.10101
-0.00057655,-0.000325699,0.252101,0.10101
-0.000766208,-0.000495404,0.336134,0.10101
-0.000952256,-0.000701391,0.420168,0.10101
-0.00113502,-0.000944768,0.504202,0.10101
-0.00131462,-0.00122566,0.588235,0.10101
-0.00149111,-0.00154372,0.672269,0.10101
-0.00166449,-0.00189843,0.756303,0.10101
-0.00183479,-0.00228916,0.840336,0.10101
-0.00200201,-0.00271527,0.92437,0.10101
-0.00216617,-0.0031761,1.0084,0.10101
-0.0023273,-0.00367099,1.09244,0.10101
-0.00248542,-0.00419932,1.17647,0.10101
-0.00264056,-0.00476043,1.2605,0.10101
-0.00279274,-0.00535371,1.34454,0.10101
-0.002942,-0.00597852,1.42857,0.10101
-0.00308836,-0.00663427,1.51261,0.10101
-0.00323186,-0.00732034,1.59664,0.10101
-0.00337251,-0.00803612,1.68067,0.10101
-0.00351034,-0.00878103,1.76471,0.10101
-0.0036454,-0.00955447,1.84874,0.10101
-0.00377769,-0.0103559,1.93277,0.10101
-0.00390726,-0.0111846,2.01681,0.10101
-0.00403413,-0.0120402,2.10084,0.10101
-0.00415833,-0.012922,2.18487,0.10101
-0.00427989,-0.0138295,2.26891,0.10101
-0.00439883,-0.0147621,2.35294,0.10101
-0.00451519,-0.0157193,2.43697,0.10101
-0.00462899,-0.0167005,2.52101,0.10101
-0.00474027,-0.0177052,2.60504,0.10101
-0.00484904,-0.0187328,2.68908,0.10101
-0.00495534,-0.019783,2.77311,0.10101
-0.0050592,-0.020855,2.85714,0.10101
-0.00516064,-0.0219485,2.94118,0.10101
-0.00525969,-0.0230629,3.02521,0.10101
-0.00535639,-0.0241976,3.10924,0.10101
-0.00545076,-0.0253523,3.19328,0.10101
-0.00554282,-0.0265265,3.27731,0.10101
-0.00563261,-0.0277195,3.36134,0.10101
-0.00572016,-0.0289311,3.44538,0.10101
-0.00580549,-0.0301606,3.52941,0.10101
-0.00588864,-0.0314077,3.61345,0.10101
-0.00596962,-0.0326719,3.69748,0.10101
-0.00604848,-0.0339527,3.78151,0.10101
-0.00612523,-0.0352497,3.86555,0.10101
-0.00619991,-0.0365624,3.94958,0.10101
-0.00627254,-0.0378904,4.03361,0.10101
-0.00634315,-0.0392333,4.11765,0.10101
-0.00641178,-0.0405907,4.20168,0.10101
-0.00647845,-0.0419621,4.28571,0.10101
-0.00654318,-0.0433472,4.36975,0.10101
-0.00660601,-0.0447454,4.45378,0.10101
-0.00666696,-0.0461566,4.53782,0.10101
-0.00672607,-0.0475801,4.62185,0.10101
-0.00678336,-0.0490157,4.70588,0.10101
-0.00683886,-0.050463,4.78992,0.10101
-0.0068926,-0.0519216,4.87395,0.10101
-0.0069446,-0.0533911,4.95798,0.10101
-0.0069949,-0.0548711,5.04202,0.10101
-0.00704353,-0.0563614,5.12605,0.10101
-0.0070905,-0.0578616,5.21008,0.10101
-0.00713586,-0.0593713,5.29412,0.10101
-0.00717962,-0.0608901,5.37815,0.10101
-0.00722183,-0.0624178,5.46218,0.10101
-0.00726249,-0.063954,5.54622,0.10101
-0.00730166,-0.0654985,5.63025,0.10101
-0.00733934,-0.0670508,5.71429,0.10101
-0.00737558,-0.0686107,5.79832,0.10101
-0.00741039,-0.0701779,5.88235,0.10101
-0.00744382,-0.071752,5.96639,0.10101
-0.00747588,-0.0733329,6.05042,0.10101
-0.0075066,-0.0749201,6.13445,0.10101
-0.00753602,-0.0765135,6.21849,0.10101
-0.00756416,-0.0781128,6.30252,0.10101
-0.00759104,-0.0797176,6.38655,0.10101
-0.00761671,-0.0813278,6.47059,0.10101
-0.00764118,-0.082943,6.55462,0.10101
-0.00766449,-0.0845631,6.63866,0.10101
-0.00768667,-0.0861877,6.72269,0.10101
-0.00770773,-0.0878167,6.80672,0.10101
-0.00772771,-0.0894498,6.89076,0.10101
-0.00774665,-0.0910869,6.97479,0.10101
-0.00776456,-0.0927276,7.05882,0.10101
-0.00778147,-0.0943717,7.14286,0.10101
-0.00779742,-0.0960191,7.22689,0.10101
-0.00781244,-0.0976696,7.31092,0.10101
-0.00782654,-0.0993229,7.39496,0.10101
-0.00783976,-0.100979,7.47899,0.10101
-0.00785213,-0.102637,7.56303,0.10101
-0.00786368,-0.104298,7.64706,0.10101
-0.00787443,-0.105961,7.73109,0.10101
-0.00788441,-0.107626,7.81513,0.10101
-0.00789365,-0.109293,7.89916,0.10101
-0.00790219,-0.110961,7.98319,0.10101
-0.00791004,-0.112631,8.06723,0.10101
-0.00791724,-0.114303,8.15126,0.10101
-0.00792381,-0.115975,8.23529,0.10101
-0.00792979,-0.117649,8.31933,0.10101
-0.0079352,-0.119324,8.40336,0.10101
-0.00794007,-0.120999,8.48739,0.10101
-0.00794443,-0.122675,8.57143,0.10101
-0.0079483,-0.124352,8.65546,0.10101
-0.00795172,-0.12603,8.7395,0.10101
-0.00795472,-0.127708,8.82353,0.10101
-0.00795731,-0.129386,8.90756,0.10101
-0.00795954,-0.131065,8.9916,0.10101
-0.00796142,-0.132744,9.07563,0.10101
-0.007963,-0.134423,9.15966,0.10101
-0.00796429,-0.136102,9.2437,0.10101
-0.00796532,-0.137782,9.32773,0.10101
-0.00796613,-0.139461,9.41176,0.10101
-0.00796674,-0.14114,9.4958,0.10101
-0.00796718,-0.142819,9.57983,0.10101
-0.00796748,-0.144498,9.66387,0.10101
-0.00796767,-0.146177,9.7479,0.10101
-0.00796777,-0.147856,9.83193,0.10101
-0.00796783,-0.149534,9.91597,0.10101
-0.00796786,-0.151213,10,0.10101
0,0,0,0.111111
-0.000179527,-7.41E-05,0.0840336,0.111111
-0.000370665,-0.000182584,0.168067,0.111111
-0.00055974,-0.000318957,0.252101,0.111111
-0.000744901,-0.000488706,0.336134,0.111111
-0.000926473,-0.000694796,0.420168,0.111111
-0.00110476,-0.000938289,0.504202,0.111111
-0.00127991,-0.0012193,0.588235,0.111111
-0.00145199,-0.00153748,0.672269,0.111111
-0.00162102,-0.0018923,0.756303,0.111111
-0.00178702,-0.00228315,0.840336,0.111111
-0.00195003,-0.00270936,0.92437,0.111111
-0.00211005,-0.0031703,1.0084,0.111111
-0.00226711,-0.0036653,1.09244,0.111111
-0.00242124,-0.00419373,1.17647,0.111111
-0.00257246,-0.00475495,1.2605,0.111111
-0.00272081,-0.00534833,1.34454,0.111111
-0.0028663,-0.00597325,1.42857,0.111111
-0.00300897,-0.0066291,1.51261,0.111111
-0.00314884,-0.00731527,1.59664,0.111111
-0.00328594,-0.00803116,1.68067,0.111111
-0.0034203,-0.00877617,1.76471,0.111111
-0.00355195,-0.00954971,1.84874,0.111111
-0.00368091,-0.0103512,1.93277,0.111111
-0.00380721,-0.0111801,2.01681,0.111111
-0.00393088,-0.0120357,2.10084,0.111111
-0.00405195,-0.0129176,2.18487,0.111111
-0.00417044,-0.0138252,2.26891,0.111111
-0.00428638,-0.0147579,2.35294,0.111111
-0.00439981,-0.0157151,2.43697,0.111111
-0.00451074,-0.0166965,2.52101,0.111111
-0.00461921,-0.0177012,2.60504,0.111111
-0.00472524,-0.018729,2.68908,0.111111
-0.00482886,-0.0197792,2.77311,0.111111
-0.0049301,-0.0208514,2.85714,0.111111
-0.00502898,-0.0219449,2.94118,0.111111
-0.00512554,-0.0230594,3.02521,0.111111
-0.0052198,-0.0241942,3.10924,0.111111
-0.00531179,-0.025349,3.19328,0.111111
-0.00540154,-0.0265232,3.27731,0.111111
-0.00548907,-0.0277164,3.36134,0.111111
-0.00557442,-0.028928,3.44538,0.111111
-0.0056576,-0.0301576,3.52941,0.111111
-0.00573865,-0.0314048,3.61345,0.111111
-0.0058176,-0.032669,3.69748,0.111111
-0.00589447,-0.0339499,3.78151,0.111111
-0.00596929,-0.035247,3.86555,0.111111
-0.00604209,-0.0365598,3.94958,0.111111
-0.00611289,-0.0378879,4.03361,0.111111
-0.00618173,-0.0392309,4.11765,0.111111
-0.00624863,-0.0405883,4.20168,0.111111
-0.00631362,-0.0419598,4.28571,0.111111
-0.00637673,-0.0433449,4.36975,0.111111
-0.00643798,-0.0447432,4.45378,0.111111
-0.0064974,-0.0461544,4.53782,0.111111
-0.00655502,-0.047578,4.62185,0.111111
-0.00661088,-0.0490137,4.70588,0.111111
-0.00666498,-0.050461,4.78992,0.111111
-0.00671737,-0.0519197,4.87395,0.111111
-0.00676807,-0.0533892,4.95798,0.111111
-0.00681711,-0.0548694,5.04202,0.111111
-0.00686451,-0.0563597,5.12605,0.111111
-0.00691031,-0.0578599,5.21008,0.111111
-0.00695453,-0.0593697,5.29412,0.111111
-0.0069972,-0.0608886,5.37815,0.111111
-0.00703835,-0.0624163,5.46218,0.111111
-0.007078,-0.0639526,5.54622,0.111111
-0.00711618,-0.0654971,5.63025,0.111111
-0.00715293,-0.0670495,5.71429,0.111111
-0.00718826,-0.0686094,5.79832,0.111111
-0.0072222,-0.0701766,5.88235,0.111111
-0.00725479,-0.0717508,5.96639,0.111111
-0.00728605,-0.0733317,6.05042,0.111111
-0.00731601,-0.074919,6.13445,0.111111
-0.00734469,-0.0765125,6.21849,0.111111
-0.00737213,-0.0781118,6.30252,0.111111
-0.00739835,-0.0797166,6.38655,0.111111
-0.00742338,-0.0813269,6.47059,0.111111
-0.00744725,-0.0829421,6.55462,0.111111
-0.00746998,-0.0845623,6.63866,0.111111
-0.0074916,-0.0861869,6.72269,0.111111
-0.00751214,-0.087816,6.80672,0.111111
-0.00753163,-0.0894491,6.89076,0.111111
-0.0075501,-0.0910862,6.97479,0.111111
-0.00756757,-0.0927269,7.05882,0.111111
-0.00758407,-0.0943711,7.14286,0.111111
-0.00759962,-0.0960186,7.22689,0.111111
-0.00761427,-0.0976691,7.31092,0.111111
-0.00762803,-0.0993224,7.39496,0.111111
-0.00764093,-0.100978,7.47899,0.111111
-0.007653,-0.102637,7.56303,0.111111
-0.00766426,-0.104298,7.64706,0.111111
-0.00767475,-0.105961,7.73109,0.111111
-0.00768449,-0.107626,7.81513,0.111111
-0.00769352,-0.109293,7.89916,0.111111
-0.00770185,-0.110961,7.98319,0.111111
-0.00770951,-0.112631,8.06723,0.111111
-0.00771654,-0.114302,8.15126,0.111111
-0.00772296,-0.115975,8.23529,0.111111
-0.0077288,-0.117649,8.31933,0.111111
-0.00773408,-0.119323,8.40336,0.111111
-0.00773884,-0.120999,8.48739,0.111111
-0.0077431,-0.122675,8.57143,0.111111
-0.00774689,-0.124352,8.65546,0.111111
-0.00775023,-0.12603,8.7395,0.111111
-0.00775316,-0.127708,8.82353,0.111111
-0.00775571,-0.129386,8.90756,0.111111
-0.00775789,-0.131065,8.9916,0.111111
-0.00775974,-0.132744,9.07563,0.111111
-0.00776128,-0.134423,9.15966,0.111111
-0.00776255,-0.136102,9.2437,0.111111
-0.00776357,-0.137782,9.32773,0.111111
-0.00776437,-0.139461,9.41176,0.111111
-0.00776498,-0.14114,9.4958,0.111111
-0.00776542,-0.142819,9.57983,0.111111
-0.00776572,-0.144498,9.66387,0.111111
-0.00776591,-0.146177,9.7479,0.111111
-0.00776602,-0.147856,9.83193,0.111111
-0.00776608,-0.149534,9.91597,0.111111
-0.00776611,-0.151212,10,0.111111
0,0,0,0.121212
-0.000173461,-6.96E-05,0.0840336,0.121212
-0.000358842,-0.000176322,0.168067,0.121212
-0.000543106,-0.000312401,0.252101,0.121212
-0.000723723,-0.000482173,0.336134,0.121212
-0.000900801,-0.000688361,0.420168,0.121212
-0.00107461,-0.000931969,0.504202,0.121212
-0.0012453,-0.00121309,0.588235,0.121212
-0.00141297,-0.00153139,0.672269,0.121212
-0.00157764,-0.00188632,0.756303,0.121212
-0.00173936,-0.00227728,0.840336,0.121212
-0.00189815,-0.00270361,0.92437,0.121212
-0.00205403,-0.00316465,1.0084,0.121212
-0.00220702,-0.00365976,1.09244,0.121212
-0.00235716,-0.00418829,1.17647,0.121212
-0.00250447,-0.00474961,1.2605,0.121212
-0.00264897,-0.0053431,1.34454,0.121212
-0.00279069,-0.00596812,1.42857,0.121212
-0.00292967,-0.00662407,1.51261,0.121212
-0.00306592,-0.00731034,1.59664,0.121212
-0.00319947,-0.00802632,1.68067,0.121212
-0.00333035,-0.00877143,1.76471,0.121212
-0.00345859,-0.00954506,1.84874,0.121212
-0.00358421,-0.0103466,1.93277,0.121212
-0.00370724,-0.0111756,2.01681,0.121212
-0.00382771,-0.0120314,2.10084,0.121212
-0.00394565,-0.0129133,2.18487,0.121212
-0.00406107,-0.013821,2.26891,0.121212
-0.00417402,-0.0147538,2.35294,0.121212
-0.00428451,-0.0157111,2.43697,0.121212
-0.00439257,-0.0166925,2.52101,0.121212
-0.00449823,-0.0176974,2.60504,0.121212
-0.00460152,-0.0187253,2.68908,0.121212
-0.00470246,-0.0197756,2.77311,0.121212
-0.00480108,-0.0208478,2.85714,0.121212
-0.00489741,-0.0219414,2.94118,0.121212
-0.00499147,-0.023056,3.02521,0.121212
-0.00508329,-0.0241909,3.10924,0.121212
-0.0051729,-0.0253458,3.19328,0.121212
-0.00526033,-0.0265201,3.27731,0.121212
-0.0053456,-0.0277133,3.36134,0.121212
-0.00542874,-0.028925,3.44538,0.121212
-0.00550977,-0.0301547,3.52941,0.121212
-0.00558873,-0.0314019,3.61345,0.121212
-0.00566564,-0.0326663,3.69748,0.121212
-0.00574052,-0.0339472,3.78151,0.121212
-0.00581341,-0.0352443,3.86555,0.121212
-0.00588433,-0.0365572,3.94958,0.121212
-0.00595331,-0.0378854,4.03361,0.121212
-0.00602037,-0.0392284,4.11765,0.121212
-0.00608555,-0.0405859,4.20168,0.121212
-0.00614886,-0.0419575,4.28571,0.121212
-0.00621034,-0.0433427,4.36975,0.121212
-0.00627001,-0.0447411,4.45378,0.121212
-0.0063279,-0.0461523,4.53782,0.121212
-0.00638404,-0.047576,4.62185,0.121212
-0.00643845,-0.0490117,4.70588,0.121212
-0.00649116,-0.0504591,4.78992,0.121212
-0.0065422,-0.0519178,4.87395,0.121212
-0.0065916,-0.0533875,4.95798,0.121212
-0.00663937,-0.0548676,5.04202,0.121212
-0.00668556,-0.0563581,5.12605,0.121212
-0.00673018,-0.0578583,5.21008,0.121212
-0.00677326,-0.0593681,5.29412,0.121212
-0.00681483,-0.0608871,5.37815,0.121212
-0.00685492,-0.0624149,5.46218,0.121212
-0.00689355,-0.0639512,5.54622,0.121212
-0.00693076,-0.0654957,5.63025,0.121212
-0.00696656,-0.0670482,5.71429,0.121212
-0.00700098,-0.0686082,5.79832,0.121212
-0.00703406,-0.0701754,5.88235,0.121212
-0.00706581,-0.0717497,5.96639,0.121212
-0.00709627,-0.0733306,6.05042,0.121212
-0.00712546,-0.074918,6.13445,0.121212
-0.00715341,-0.0765115,6.21849,0.121212
-0.00718015,-0.0781108,6.30252,0.121212
-0.0072057,-0.0797157,6.38655,0.121212
-0.00723009,-0.081326,6.47059,0.121212
-0.00725335,-0.0829413,6.55462,0.121212
-0.0072755,-0.0845615,6.63866,0.121212
-0.00729657,-0.0861862,6.72269,0.121212
-0.00731659,-0.0878153,6.80672,0.121212
-0.00733559,-0.0894485,6.89076,0.121212
-0.00735358,-0.0910856,6.97479,0.121212
-0.00737061,-0.0927263,7.05882,0.121212
-0.00738669,-0.0943705,7.14286,0.121212
-0.00740186,-0.096018,7.22689,0.121212
-0.00741613,-0.0976686,7.31092,0.121212
-0.00742954,-0.099322,7.39496,0.121212
-0.00744212,-0.100978,7.47899,0.121212
-0.00745389,-0.102637,7.56303,0.121212
-0.00746487,-0.104297,7.64706,0.121212
-0.0074751,-0.10596,7.73109,0.121212
-0.0074846,-0.107625,7.81513,0.121212
-0.0074934,-0.109292,7.89916,0.121212
-0.00750153,-0.110961,7.98319,0.121212
-0.007509,-0.112631,8.06723,0.121212
-0.00751586,-0.114302,8.15126,0.121212
-0.00752213,-0.115975,8.23529,0.121212
-0.00752782,-0.117648,8.31933,0.121212
-0.00753298,-0.119323,8.40336,0.121212
-0.00753763,-0.120999,8.48739,0.121212
-0.00754179,-0.122675,8.57143,0.121212
-0.00754549,-0.124352,8.65546,0.121212
-0.00754876,-0.12603,8.7395,0.121212
-0.00755162,-0.127708,8.82353,0.121212
-0.00755411,-0.129386,8.90756,0.121212
-0.00755625,-0.131065,8.9916,0.121212
-0.00755806,-0.132744,9.07563,0.121212
-0.00755958,-0.134423,9.15966,0.121212
-0.00756083,-0.136102,9.2437,0.121212
-0.00756183,-0.137782,9.32773,0.121212
-0.00756262,-0.139461,9.41176,0.121212
-0.00756322,-0.14114,9.4958,0.121212
-0.00756366,-0.142819,9.57983,0.121212
-0.00756396,-0.144498,9.66387,0.121212
-0.00756416,-0.146177,9.7479,0.121212
-0.00756427,-0.147856,9.83193,0.121212
-0.00756433,-0.149534,9.91597,0.121212
-0.00756437,-0.151212,10,0.121212
0,0,0,0.131313
-0.000167627,-6.54E-05,0.0840336,0.131313
-0.00034727,-0.000170317,0.168067,0.131313
-0.000526645,-0.000306035,0.252101,0.131313
-0.000702676,-0.000475807,0.336134,0.131313
-0.000875239,-0.000682086,0.420168,0.131313
-0.00104456,-0.000925807,0.504202,0.131313
-0.00121079,-0.00120705,0.588235,0.131313
-0.00137404,-0.00152546,0.672269,0.131313
-0.00153436,-0.0018805,0.756303,0.131313
-0.00169179,-0.00227157,0.840336,0.131313
-0.00184636,-0.002698,0.92437,0.131313
-0.0019981,-0.00315914,1.0084,0.131313
-0.00214703,-0.00365436,1.09244,0.131313
-0.00229317,-0.00418299,1.17647,0.131313
-0.00243656,-0.00474441,1.2605,0.131313
-0.00257722,-0.005338,1.34454,0.131313
-0.00271518,-0.00596312,1.42857,0.131313
-0.00285046,-0.00661916,1.51261,0.131313
-0.00298308,-0.00730553,1.59664,0.131313
-0.00311308,-0.00802161,1.68067,0.131313
-0.00324049,-0.00876681,1.76471,0.131313
-0.00336532,-0.00954054,1.84874,0.131313
-0.0034876,-0.0103422,1.93277,0.131313
-0.00360736,-0.0111713,2.01681,0.131313
-0.00372463,-0.0120271,2.10084,0.131313
-0.00383943,-0.0129092,2.18487,0.131313
-0.00395179,-0.0138169,2.26891,0.131313
-0.00406173,-0.0147498,2.35294,0.131313
-0.00416928,-0.0157073,2.43697,0.131313
-0.00427447,-0.0166887,2.52101,0.131313
-0.00437733,-0.0176937,2.60504,0.131313
-0.00447787,-0.0187216,2.68908,0.131313
-0.00457613,-0.019772,2.77311,0.131313
-0.00467213,-0.0208443,2.85714,0.131313
-0.0047659,-0.021938,2.94118,0.131313
-0.00485747,-0.0230526,3.02521,0.131313
-0.00494686,-0.0241877,3.10924,0.131313
-0.00503409,-0.0253426,3.19328,0.131313
-0.0051192,-0.026517,3.27731,0.131313
-0.0052022,-0.0277103,3.36134,0.131313
-0.00528313,-0.0289221,3.44538,0.131313
-0.00536202,-0.0301519,3.52941,0.131313
-0.00543888,-0.0313992,3.61345,0.131313
-0.00551375,-0.0326636,3.69748,0.131313
-0.00558665,-0.0339446,3.78151,0.131313
-0.0056576,-0.0352418,3.86555,0.131313
-0.00572664,-0.0365547,3.94958,0.131313
-0.00579379,-0.037883,4.03361,0.131313
-0.00585907,-0.0392261,4.11765,0.131313
-0.00592252,-0.0405836,4.20168,0.131313
-0.00598416,-0.0419553,4.28571,0.131313
-0.00604401,-0.0433405,4.36975,0.131313
-0.0061021,-0.044739,4.45378,0.131313
-0.00615846,-0.0461503,4.53782,0.131313
-0.00621311,-0.047574,4.62185,0.131313
-0.00626608,-0.0490098,4.70588,0.131313
-0.0063174,-0.0504573,4.78992,0.131313
-0.00636709,-0.051916,4.87395,0.131313
-0.00641517,-0.0533857,4.95798,0.131313
-0.00646169,-0.054866,5.04202,0.131313
-0.00650665,-0.0563564,5.12605,0.131313
-0.00655009,-0.0578568,5.21008,0.131313
-0.00659204,-0.0593666,5.29412,0.131313
-0.00663251,-0.0608856,5.37815,0.131313
-0.00667154,-0.0624135,5.46218,0.131313
-0.00670916,-0.0639499,5.54622,0.131313
-0.00674538,-0.0654944,5.63025,0.131313
-0.00678023,-0.0670469,5.71429,0.131313
-0.00681375,-0.068607,5.79832,0.131313
-0.00684595,-0.0701743,5.88235,0.131313
-0.00687687,-0.0717486,5.96639,0.131313
-0.00690653,-0.0733296,6.05042,0.131313
-0.00693495,-0.074917,6.13445,0.131313
-0.00696217,-0.0765105,6.21849,0.131313
-0.0069882,-0.0781099,6.30252,0.131313
-0.00701308,-0.0797148,6.38655,0.131313
-0.00703683,-0.0813251,6.47059,0.131313
-0.00705948,-0.0829405,6.55462,0.131313
-0.00708105,-0.0845607,6.63866,0.131313
-0.00710157,-0.0861854,6.72269,0.131313
-0.00712107,-0.0878146,6.80672,0.131313
-0.00713957,-0.0894478,6.89076,0.131313
-0.0071571,-0.0910849,6.97479,0.131313
-0.00717368,-0.0927257,7.05882,0.131313
-0.00718935,-0.09437,7.14286,0.131313
-0.00720412,-0.0960175,7.22689,0.131313
-0.00721802,-0.0976681,7.31092,0.131313
-0.00723109,-0.0993215,7.39496,0.131313
-0.00724334,-0.100978,7.47899,0.131313
-0.0072548,-0.102636,7.56303,0.131313
-0.00726551,-0.104297,7.64706,0.131313
-0.00727547,-0.10596,7.73109,0.131313
-0.00728473,-0.107625,7.81513,0.131313
-0.00729331,-0.109292,7.89916,0.131313
-0.00730123,-0.11096,7.98319,0.131313
-0.00730852,-0.11263,8.06723,0.131313
-0.0073152,-0.114302,8.15126,0.131313
-0.00732131,-0.115974,8.23529,0.131313
-0.00732687,-0.117648,8.31933,0.131313
-0.0073319,-0.119323,8.40336,0.131313
-0.00733643,-0.120999,8.48739,0.131313
-0.00734049,-0.122675,8.57143,0.131313
-0.0073441,-0.124352,8.65546,0.131313
-0.0073473,-0.12603,8.7395,0.131313
-0.0073501,-0.127708,8.82353,0.131313
-0.00735253,-0.129386,8.90756,0.131313
-0.00735462,-0.131065,8.9916,0.131313
-0.00735639,-0.132744,9.07563,0.131313
-0.00735788,-0.134423,9.15966,0.131313
-0.00735911,-0.136102,9.2437,0.131313
-0.00736009,-0.137782,9.32773,0.131313
-0.00736087,-0.139461,9.41176,0.131313
-0.00736147,-0.14114,9.4958,0.131313
-0.00736191,-0.142819,9.57983,0.131313
-0.00736221,-0.144498,9.66387,0.131313
-0.00736241,-0.146177,9.7479,0.131313
-0.00736253,-0.147856,9.83193,0.131313
-0.00736259,-0.149534,9.91597,0.131313
-0.00736263,-0.151212,10,0.131313
0,0,0,0.141414
-0.000161987,-6.14E-05,0.0840336,0.141414
-0.000335932,-0.000164568,0.168067,0.141414
-0.000510357,-0.000299863,0.252101,0.141414
-0.000681758,-0.000469611,0.336134,0.141414
-0.000849787,-0.000675973,0.420168,0.141414
-0.00101461,-0.000919804,0.504202,0.141414
-0.00117638,-0.00120116,0.588235,0.141414
-0.00133522,-0.00151968,0.672269,0.141414
-0.00149118,-0.00187484,0.756303,0.141414
-0.00164432,-0.002266,0.840336,0.141414
-0.00179467,-0.00269254,0.92437,0.141414
-0.00194226,-0.00315379,1.0084,0.141414
-0.00208712,-0.0036491,1.09244,0.141414
-0.00222928,-0.00417783,1.17647,0.141414
-0.00236875,-0.00473935,1.2605,0.141414
-0.00250556,-0.00533303,1.34454,0.141414
-0.00263975,-0.00595825,1.42857,0.141414
-0.00277133,-0.00661439,1.51261,0.141414
-0.00290034,-0.00730085,1.59664,0.141414
-0.00302679,-0.00801702,1.68067,0.141414
-0.00315071,-0.00876231,1.76471,0.141414
-0.00327213,-0.00953614,1.84874,0.141414
-0.00339107,-0.0103379,1.93277,0.141414
-0.00350756,-0.011167,2.01681,0.141414
-0.00362163,-0.012023,2.10084,0.141414
-0.00373329,-0.0129051,2.18487,0.141414
-0.00384258,-0.013813,2.26891,0.141414
-0.00394952,-0.0147459,2.35294,0.141414
-0.00405414,-0.0157035,2.43697,0.141414
-0.00415646,-0.016685,2.52101,0.141414
-0.00425651,-0.0176901,2.60504,0.141414
-0.00435431,-0.0187181,2.68908,0.141414
-0.00444988,-0.0197685,2.77311,0.141414
-0.00454327,-0.0208409,2.85714,0.141414
-0.00463448,-0.0219347,2.94118,0.141414
-0.00472354,-0.0230494,3.02521,0.141414
-0.00481049,-0.0241845,3.10924,0.141414
-0.00489534,-0.0253395,3.19328,0.141414
-0.00497813,-0.026514,3.27731,0.141414
-0.00505887,-0.0277074,3.36134,0.141414
-0.0051376,-0.0289192,3.44538,0.141414
-0.00521433,-0.0301491,3.52941,0.141414
-0.0052891,-0.0313965,3.61345,0.141414
-0.00536192,-0.0326609,3.69748,0.141414
-0.00543283,-0.033942,3.78151,0.141414
-0.00550186,-0.0352393,3.86555,0.141414
-0.00556901,-0.0365523,3.94958,0.141414
-0.00563433,-0.0378806,4.03361,0.141414
-0.00569784,-0.0392238,4.11765,0.141414
-0.00575956,-0.0405814,4.20168,0.141414
-0.00581952,-0.0419531,4.28571,0.141414
-0.00587774,-0.0433384,4.36975,0.141414
-0.00593425,-0.0447369,4.45378,0.141414
-0.00598907,-0.0461483,4.53782,0.141414
-0.00604223,-0.0475721,4.62185,0.141414
-0.00609376,-0.049008,4.70588,0.141414
-0.00614369,-0.0504555,4.78992,0.141414
-0.00619202,-0.0519143,4.87395,0.141414
-0.00623881,-0.053384,4.95798,0.141414
-0.00628405,-0.0548643,5.04202,0.141414
-0.0063278,-0.0563549,5.12605,0.141414
-0.00637006,-0.0578552,5.21008,0.141414
-0.00641086,-0.0593651,5.29412,0.141414
-0.00645024,-0.0608842,5.37815,0.141414
-0.00648821,-0.0624121,5.46218,0.141414
-0.0065248,-0.0639485,5.54622,0.141414
-0.00656004,-0.0654932,5.63025,0.141414
-0.00659395,-0.0670457,5.71429,0.141414
-0.00662656,-0.0686058,5.79832,0.141414
-0.00665789,-0.0701732,5.88235,0.141414
-0.00668798,-0.0717475,5.96639,0.141414
-0.00671683,-0.0733285,6.05042,0.141414
-0.00674449,-0.074916,6.13445,0.141414
-0.00677097,-0.0765095,6.21849,0.141414
-0.0067963,-0.078109,6.30252,0.141414
-0.00682051,-0.079714,6.38655,0.141414
-0.00684362,-0.0813243,6.47059,0.141414
-0.00686565,-0.0829397,6.55462,0.141414
-0.00688664,-0.0845599,6.63866,0.141414
-0.00690661,-0.0861847,6.72269,0.141414
-0.00692559,-0.0878139,6.80672,0.141414
-0.00694359,-0.0894472,6.89076,0.141414
-0.00696065,-0.0910843,6.97479,0.141414
-0.00697679,-0.0927251,7.05882,0.141414
-0.00699203,-0.0943694,7.14286,0.141414
-0.00700641,-0.096017,7.22689,0.141414
-0.00701994,-0.0976676,7.31092,0.141414
-0.00703266,-0.099321,7.39496,0.141414
-0.00704459,-0.100977,7.47899,0.141414
-0.00705575,-0.102636,7.56303,0.141414
-0.00706617,-0.104297,7.64706,0.141414
-0.00707587,-0.10596,7.73109,0.141414
-0.00708489,-0.107625,7.81513,0.141414
